"","V1","V2"
"1895","P2ry10","lightsteelblue1"
"1896","Cenpw","red"
"1897","X4930455G09Rik","black"
"1898","Draxin","orangered4"
"1899","Cfap43","magenta"
"1900","Dhrs11","black"
"1901","Spint2","greenyellow"
"1902","Cxadr","mediumpurple3"
"1903","Fam171b","orangered3"
"1904","Hdc","magenta"
"1905","Rpl37a","black"
"1906","C1qtnf9","yellowgreen"
"1907","Sox9","navajowhite2"
"1908","Cenph","firebrick4"
"1909","Gper1","palevioletred3"
"1910","Apoc2","darkturquoise"
"1911","Pex11g","lightcyan1"
"1912","Olfm2","midnightblue"
"1913","Cpn2","black"
"1914","Rassf9","black"
"1915","Tmem160","black"
"1916","Isoc2a","antiquewhite4"
"1917","Cmbl","magenta"
"1918","Aqp5","greenyellow"
"1919","Slc45a3","black"
"1920","Chchd6","black"
"1921","Pcdhb15","bisque4"
"1922","Mkx","ivory"
"1923","Rom1","black"
"1924","Cstad","coral1"
"1925","Pcp4l1","darkorange"
"1926","Col20a1","darkgrey"
"1927","Fxn","black"
"1928","Bcl11a","navajowhite1"
"1929","Lzts3","orangered4"
"1930","Cenpm","darkslateblue"
"1931","Depdc7","orangered4"
"1932","Slc22a4","magenta"
"1933","Adat1","black"
"1934","Hacl1","grey"
"1935","Zfp93","black"
"1936","Gm15760","mediumorchid"
"1937","Chchd10","black"
"1938","Hist1h2ao","thistle1"
"1939","Haus8","black"
"1940","Chrdl1","darkgrey"
"1941","Gm19557","lightpink4"
"1942","Tubg2","ivory"
"1943","A130077B15Rik","black"
"1944","Oas1c","darkorange"
"1945","Dusp23","lightpink4"
"1946","Galnt15","black"
"1947","Asic1","black"
"1948","Hey2","black"
"1949","Tmem107","black"
"1950","Nxpe4","darkorange"
"1951","Hist2h2be","black"
"1952","D130017N08Rik","lightcyan1"
"1953","Fmo2","darkorange"
"1954","Dhh","white"
"1955","Clip4","darkgrey"
"1956","Chst3","lightcoral"
"1957","Sntb1","grey"
"1958","Slc2a6","greenyellow"
"1959","Lefty1","black"
"1960","Arhgef9","black"
"1961","X5830432E09Rik","black"
"1962","Fuom","black"
"1963","Uqcr11","black"
"1964","Abcb9","black"
"1965","Slc40a1","plum3"
"1966","Ntrk2","darkgrey"
"1967","March9","black"
"1968","Scn2a","grey"
"1969","X1600020E01Rik","black"
"1970","Uqcc3","black"
"1971","Spsb2","black"
"1972","Rgl3","darkgrey"
"1973","Rad51","brown4"
"1974","Cdc7","navajowhite1"
"1975","Ccdc68","brown2"
"1976","Ppargc1b","lightpink4"
"1977","Rpl34","black"
"1978","Ndufb7","black"
"1979","Eml6","darkgrey"
"1980","Atp6v0d2","darkslateblue"
"1981","Ankrd9","thistle3"
"1982","Hist1h3i","palevioletred3"
"1983","Saysd1","red"
"1984","Cd209f","magenta"
"1985","Smpd5","black"
"1986","Ppbp","lightgreen"
"1987","X9530091C08Rik","red"
"1988","Pgls","black"
"1989","Pisd.ps2","black"
"1990","Tmem53","lightcoral"
"1991","Hc","black"
"1992","X1810034E14Rik","mediumpurple2"
"1993","Adh1","plum"
"1994","Zcchc3","orangered4"
"1995","Cfap54","black"
"1996","Sirt5","lightcyan1"
"1997","Sgsm1","darkturquoise"
"1998","Wnt16","black"
"1999","Ccl22","lightsteelblue1"
"2000","Sptbn2","black"
"2001","Pop1","lightcoral"
"2002","Batf2","ivory"
"2003","Esm1","coral2"
"2004","Zfp707","black"
"2005","Gm15417","white"
"2006","X1700018L02Rik","black"
"2007","Tmeff2","mediumpurple3"
"2008","Rps2","black"
"2009","Cysltr2","lavenderblush2"
"2010","Poc1a","black"
"2011","BC147527","lightsteelblue1"
"2012","Mif","black"
"2013","Actr3b","grey"
"2014","Neu3","grey"
"2015","Cd300ld4","black"
"2016","Cd300ld5","black"
"2017","Snhg7","white"
"2018","B3galt1","brown4"
"2019","Cep131","black"
"2020","Mmp25","yellowgreen"
"2021","Fpr1","yellowgreen"
"2022","C1qtnf7","darkorange"
"2023","Pygo1","orangered3"
"2024","Hoxa9","lightgreen"
"2025","Tarbp2","black"
"2026","Ano3","navajowhite2"
"2027","Scube3","black"
"2028","Rps29","black"
"2029","Tmem200b","honeydew1"
"2030","Tnfrsf9","indianred4"
"2031","Asb2","black"
"2032","Fam110b","black"
"2033","Psrc1","black"
"2034","Fkbpl","black"
"2035","Usp13","orangered4"
"2036","Dio3","mediumorchid"
"2037","Adcy1","floralwhite"
"2038","Fam83h","thistle1"
"2039","Trim36","darkturquoise"
"2040","Dbp","grey"
"2041","Neil1","black"
"2042","Gm13375","antiquewhite4"
"2043","Naip1","salmon"
"2044","Il3ra","black"
"2045","Dohh","black"
"2046","Raet1b","yellowgreen"
"2047","Pkmyt1","black"
"2048","Pdss2","lightpink4"
"2049","X3300005D01Rik","midnightblue"
"2050","Mboat1","blue2"
"2051","Bdh2","thistle"
"2052","Grin2d","coral1"
"2053","Hap1","sienna3"
"2054","Ms4a4c","salmon"
"2055","X4930404N11Rik","black"
"2056","Treml2","salmon"
"2057","Gm9855","maroon"
"2058","Foxc1","black"
"2059","Oxnad1","greenyellow"
"2060","Aven","black"
"2061","Gfra2","darkgrey"
"2062","Chl1","black"
"2063","X1700030K09Rik","blue2"
"2064","Dph2","darkturquoise"
"2065","Apol6","magenta"
"2066","Clu","magenta"
"2067","Alx4","navajowhite2"
"2068","Enpp6","darkmagenta"
"2069","Cib2","black"
"2070","Tyw3","greenyellow"
"2071","Cdo1","magenta"
"2072","Nr6a1","navajowhite2"
"2073","Rflna","firebrick4"
"2074","Borcs5","black"
"2075","Coprs","black"
"2076","Fgfr2","midnightblue"
"2077","Btla","red"
"2078","En1","darkolivegreen4"
"2079","Pex10","black"
"2080","Zfp934","darkred"
"2081","Rps27rt","black"
"2082","Glyctk","lightcyan1"
"2083","Kcnk3","black"
"2084","Lyplal1","black"
"2085","Abca6","darkgrey"
"2086","Slpi","darkturquoise"
"2087","Phf11a","salmon"
"2088","Rps27a","black"
"2089","Nanos1","sienna3"
"2090","Penk","darkgrey"
"2091","Enkd1","black"
"2092","Hoxb6","orangered4"
"2093","St18","lightsteelblue"
"2094","Cox4i2","salmon"
"2095","Tns4","black"
"2096","Fhod3","black"
"2097","X2810433D01Rik","ivory"
"2098","X9430015G10Rik","brown4"
"2099","Slc4a4","black"
"2100","Nle1","black"
"2101","Mks1","palevioletred3"
"2102","X6330407A03Rik","red"
"2103","Fndc4","lightgreen"
"2104","Pcdhb10","lightsteelblue1"
"2105","Ndst3","greenyellow"
"2106","Gbp10","maroon"
"2107","Cdh6","brown4"
"2108","Grcc10","black"
"2109","Msc","black"
"2110","Lrrc39","black"
"2111","Col13a1","black"
"2112","Adamts14","black"
"2113","Zfp959","skyblue2"
"2114","Ankrd24","brown4"
"2115","Slc9a5","grey"
"2116","Rangrf","black"
"2117","X9430038I01Rik","black"
"2118","Arv1","bisque4"
"2119","B230307C23Rik","black"
"2120","Cd24a","black"
"2121","Afmid","ivory"
"2122","X1110046J04Rik","black"
"2123","Cd101","black"
"2124","Hist2h3b","darkturquoise"
"2125","Comtd1","black"
"2126","Ppie","black"
"2127","Ggact","salmon2"
"2128","Phf19","skyblue3"
"2129","Plxna3","palevioletred3"
"2130","Gm7367","lightsteelblue1"
"2131","Prkcg","lavenderblush2"
"2132","Fam167b","black"
"2133","Lpl","magenta"
"2134","Acsf3","lightcoral"
"2135","X1110019D14Rik","black"
"2136","Gm8801","black"
"2137","Scube1","darkgrey"
"2138","Lrrc1","floralwhite"
"2139","Tmem177","yellowgreen"
"2140","A630089N07Rik","black"
"2141","Dusp5","lightsteelblue"
"2142","Slc26a6","grey"
"2143","Dnal4","black"
"2144","X4632404H12Rik","black"
"2145","Tfap4","plum2"
"2146","Rubcnl","salmon"
"2147","H2.K2","palevioletred3"
"2148","Lgals1","black"
"2149","Doc2b","midnightblue"
"2150","Gfra1","floralwhite"
"2151","Cystm1","black"
"2152","Zfp689","black"
"2153","X4930577N17Rik","ivory"
"2154","Lrch2","mediumorchid"
"2155","Hist1h1a","black"
"2156","Ifit1bl1","salmon"
"2157","Tubd1","black"
"2158","Sigirr","salmon4"
"2159","Tha1","black"
"2160","Tmem205","black"
"2161","Ogg1","black"
"2162","Rps13","black"
"2163","Hpn","black"
"2164","Znhit2","black"
"2165","Cyp4f18","black"
"2166","Trib3","black"
"2167","A930004D18Rik","darkviolet"
"2168","Zbtb48","black"
"2169","Engase","salmon4"
"2170","Cemip","darkolivegreen4"
"2171","Opn3","sienna3"
"2172","Atp23","grey"
"2173","Mmp9","mediumorchid"
"2174","Metrn","black"
"2175","Ccdc124","black"
"2176","Nr3c2","skyblue3"
"2177","Smim1","ivory"
"2178","Rab20","black"
"2179","Lrrc8e","grey"
"2180","Rwdd3","black"
"2181","Mrps11","black"
"2182","Zfp119b","brown2"
"2183","Serpini1","palevioletred3"
"2184","Shcbp1","skyblue"
"2185","Lyrm9","grey"
"2186","Pknox2","bisque4"
"2187","A930005H10Rik","black"
"2188","Tnn","darkorange2"
"2189","Camkk1","darkred"
"2190","Fabp3","black"
"2191","Clec4e","darkturquoise"
"2192","Nprl2","black"
"2193","Nr2f1","bisque4"
"2194","Rnf128","black"
"2195","Gdap10","red"
"2196","Prdm9","grey"
"2197","Prkcz","mediumorchid"
"2198","Hist1h2bf","black"
"2199","Atp5e","black"
"2200","Tc2n","ivory"
"2201","Lpar4","grey"
"2202","Tfec","indianred4"
"2203","Dennd6b","honeydew1"
"2204","Zfp459","maroon"
"2205","C130026I21Rik","grey"
"2206","Rad54l","greenyellow"
"2207","Plac9a","black"
"2208","Trim6","yellowgreen"
"2209","Izumo4","black"
"2210","Kcng2","black"
"2211","Ninl","darkslateblue"
"2212","Fgf2","indianred4"
"2213","Commd5","black"
"2214","Fam96b","black"
"2215","Cbx7","white"
"2216","Coa7","lightgreen"
"2217","Foxc2","darkturquoise"
"2218","Whrn","black"
"2219","Pram1","grey"
"2220","Bbs10","plum3"
"2221","Angpt4","black"
"2222","B9d1","black"
"2223","Bik","black"
"2224","Ccdc149","black"
"2225","Gm7609","salmon"
"2226","Sytl4","darkviolet"
"2227","Cd209g","black"
"2228","Hebp2","firebrick4"
"2229","Cdca5","saddlebrown"
"2230","Osm","black"
"2231","Scube2","black"
"2232","Fosb","black"
"2233","Hoxa2","black"
"2234","Fignl1","black"
"2235","Rbks","lightsteelblue1"
"2236","X2310039H08Rik","black"
"2237","Dio2","black"
"2238","Mterf1a","grey"
"2239","Wipf3","lightsteelblue"
"2240","Pp2d1","black"
"2241","Psmg4","black"
"2242","Nnmt","black"
"2243","Sytl5","orangered4"
"2244","Hcar2","black"
"2245","Cnr1","greenyellow"
"2246","Sirpb1b","black"
"2247","Cbarp","plum2"
"2248","Wdcp","darkorange"
"2249","Gm16576","bisque4"
"2250","Clpp","black"
"2251","Dpp4","darkgrey"
"2252","Ube2t","thistle"
"2253","Rhod","black"
"2254","Ces2g","darkgrey"
"2255","Ptger2","skyblue2"
"2256","Bola1","black"
"2257","X1700094D03Rik","palevioletred3"
"2258","X4930526I15Rik","midnightblue"
"2259","Capn12","black"
"2260","Msrb2","skyblue"
"2261","Orc1","skyblue2"
"2262","Naprt","black"
"2263","Capn3","lightsteelblue1"
"2264","Il1rl1","orangered4"
"2265","Ercc8","thistle"
"2266","Fam196b","red"
"2267","Nkd1","skyblue3"
"2268","Ifi27l2a","black"
"2269","Zfp960","black"
"2270","Acss2","skyblue3"
"2271","Ankrd29","greenyellow"
"2272","Pgf","darkturquoise"
"2273","Mrpl55","black"
"2274","Kcnk2","black"
"2275","Gm3435","black"
"2276","X0610012G03Rik","black"
"2277","Atoh8","black"
"2278","Gm16386","mediumorchid"
"2279","Syce2","sienna3"
"2280","X5430416N02Rik","black"
"2281","Aldh1l1","greenyellow"
"2282","Wdr5b","lightgreen"
"2283","Ankdd1b","black"
"2284","Zfp383","ivory"
"2285","Oaf","black"
"2286","AU021092","black"
"2287","Gm20939","yellowgreen"
"2288","X0610038B21Rik","midnightblue"
"2289","Chtf18","firebrick4"
"2290","Tarsl2","black"
"2291","Rpl26","firebrick4"
"2292","Dph1","honeydew1"
"2293","Csdc2","darkmagenta"
"2294","Kcnd1","saddlebrown"
"2295","Tmc4","darkred"
"2296","Mrps34","black"
"2297","Leng9","darkviolet"
"2298","Adat2","saddlebrown"
"2299","Dedd2","black"
"2300","Ptprd","darkgrey"
"2301","Kcp","darkviolet"
"2302","Mapk8ip1","palevioletred3"
"2303","Tcea3","black"
"2304","Dancr","black"
"2305","Lrmda","black"
"2306","D130040H23Rik","darkred"
"2307","Rbp4","grey"
"2308","Pdcd2l","black"
"2309","Fat3","maroon"
"2310","Trpt1","magenta"
"2311","X2200002D01Rik","black"
"2312","Pde8b","black"
"2313","Hoxa1","black"
"2314","Hoxa7","plum2"
"2315","Zfp566","black"
"2316","Folr2","brown4"
"2317","Smim26","black"
"2318","Dmap1","black"
"2319","Gstp2","white"
"2320","Nfasc","darkolivegreen4"
"2321","Slc6a9","lavenderblush2"
"2322","Ccl5","red"
"2323","Mfsd9","black"
"2324","Gm14322","grey"
"2325","Rundc3a","honeydew1"
"2326","Sema3b","darkorange"
"2327","Rhof","black"
"2328","Cacnb4","lightcyan1"
"2329","Pcdhga8","black"
"2330","Ccdc84","black"
"2331","Gdf6","grey"
"2332","Itgb3bp","salmon4"
"2333","Atp1a2","lightpink4"
"2334","Tgm1","plum3"
"2335","Cdk20","black"
"2336","X1110034G24Rik","brown2"
"2337","Cyb5rl","black"
"2338","Kank4","black"
"2339","Lncppara","darkred"
"2340","Hic2","mediumpurple2"
"2341","Bbs12","mediumorchid"
"2342","Napb","navajowhite1"
"2343","Ifi208","salmon"
"2344","Zbtb49","lightcoral"
"2345","Snhg3","midnightblue"
"2346","Sergef","black"
"2347","Ehhadh","greenyellow"
"2348","Tnfaip6","darkslateblue"
"2349","Syp","black"
"2350","Adgrg6","black"
"2351","Ap2s1","black"
"2352","Pask","black"
"2353","Sept1","black"
"2354","Ankrd39","black"
"2355","X2810025M15Rik","black"
"2356","Pctp","black"
"2357","Mrpl54","black"
"2358","Sdr39u1","black"
"2359","Gm10825","black"
"2360","Haus1","antiquewhite4"
"2361","Rps20","black"
"2362","Iglon5","darkorange2"
"2363","Gpr18","bisque4"
"2364","F2rl3","coral2"
"2365","Zscan20","thistle1"
"2366","Pcdhb2","lightsteelblue1"
"2367","Ccdc166","mediumpurple2"
"2368","Hs3st1","orangered4"
"2369","H2.DMb1","black"
"2370","Clcf1","lightgreen"
"2371","Actr5","thistle3"
"2372","Drp2","darkred"
"2373","Ccdc28a","black"
"2374","Ccdc120","thistle1"
"2375","Cish","black"
"2376","Ankrd42","salmon4"
"2377","Gins1","black"
"2378","Ptger3","blue2"
"2379","Fam174b","plum3"
"2380","Haghl","black"
"2381","Plpp7","black"
"2382","Pcgf1","palevioletred3"
"2383","X3632451O06Rik","saddlebrown"
"2384","Kbtbd3","black"
"2385","Zfp54","black"
"2386","Ccser1","greenyellow"
"2387","Arhgap27os3","grey"
"2388","Chac1","lightcoral"
"2389","Abhd17a","black"
"2390","Fam83f","darkmagenta"
"2391","Lgi4","midnightblue"
"2392","Nop16","firebrick4"
"2393","Gpr162","black"
"2394","Oip5","black"
"2395","Atox1","black"
"2396","Cmss1","salmon4"
"2397","Etfrf1","grey"
"2398","Gpihbp1","thistle2"
"2399","Zfp712","black"
"2400","Mrm3","black"
"2401","Timm8b","black"
"2402","Gm1966","maroon"
"2403","Nudt15","magenta"
"2404","X4930427A07Rik","black"
"2405","Stk36","yellow4"
"2406","Camk2a","black"
"2407","Ddx11","yellowgreen"
"2408","Adora2a","plum2"
"2409","Egfl7","black"
"2410","Itpa","black"
"2411","Cd74","red"
"2412","Cyp26b1","coral1"
"2413","Ankrd37","black"
"2414","Slc25a13","lightpink4"
"2415","Pdk4","antiquewhite4"
"2416","Il18rap","orange"
"2417","Camk2n2","brown2"
"2418","Tex30","black"
"2419","Zfp444","black"
"2420","Zfp82","black"
"2421","D930016D06Rik","blue2"
"2422","Tatdn1","black"
"2423","Ndufaf6","black"
"2424","Kcnk1","darkorange2"
"2425","Baiap2l1","darkorange"
"2426","Polr2k","black"
"2427","Axin2","darkmagenta"
"2428","Gadd45g","black"
"2429","Zfand4","lightsteelblue1"
"2430","Tubb4a","darkgrey"
"2431","Trp53i13","black"
"2432","Ctu1","black"
"2433","Tcf24","plum3"
"2434","Gca","red"
"2435","Duoxa1","midnightblue"
"2436","Lgi2","darkgrey"
"2437","Pigyl","black"
"2438","Esco2","black"
"2439","Rps12","black"
"2440","Sac3d1","black"
"2441","Dgkq","red"
"2442","Naif1","lightgreen"
"2443","Card11","thistle2"
"2444","Slc29a2","black"
"2445","Elmod3","black"
"2446","Ephb6","black"
"2447","Tmem218","black"
"2448","Cxcr6","black"
"2449","Brf2","black"
"2450","BC022687","salmon4"
"2451","Atp6v1g2","lightsteelblue1"
"2452","Hopx","red"
"2453","Zfp697","yellow4"
"2454","Phf7","grey"
"2455","Mindy4","black"
"2456","Tgtp1","orange"
"2457","C4a","black"
"2458","Ccdc122","black"
"2459","Gpr39","mediumorchid"
"2460","Slc16a7","black"
"2461","Atp5g2","black"
"2462","Ugt1a6a","grey"
"2463","Tmem252","grey"
"2464","Pcolce2","floralwhite"
"2465","Mettl15","lightgreen"
"2466","Flrt3","darkred"
"2467","Ccdc28b","blue2"
"2468","Abhd6","black"
"2469","Slc22a21","brown4"
"2470","Ybey","lightgreen"
"2471","Rdh13","darkturquoise"
"2472","Wnt2b","magenta4"
"2473","Cox19","black"
"2474","Ankrd1","black"
"2475","Sobp","darkred"
"2476","Cxcl9","salmon"
"2477","BC030867","saddlebrown"
"2478","Snhg8","black"
"2479","Maob","greenyellow"
"2480","Mrnip","black"
"2481","Imp3","black"
"2482","Smarcd3","honeydew1"
"2483","Peg12","darkviolet"
"2484","Clec10a","black"
"2485","Tpmt","black"
"2486","Polq","floralwhite"
"2487","Hr","black"
"2488","Gm9776","orangered4"
"2489","Rhbdd3","black"
"2490","Per3","plum"
"2491","Ggct","darkturquoise"
"2492","Gins3","grey"
"2493","Irf4","thistle2"
"2494","Scand1","black"
"2495","Hist1h2bk","black"
"2496","Rpl36","black"
"2497","Ccdc14","coral1"
"2498","Ppp1r3f","plum2"
"2499","Jrk","black"
"2500","Alkbh7","black"
"2501","Tfr2","black"
"2502","Dpm1","navajowhite1"
"2503","Them4","black"
"2504","X2010107E04Rik","black"
"2505","Cxcl10","salmon"
"2506","Trmt13","black"
"2507","Hrct1","black"
"2508","Cxcl13","yellow4"
"2509","Dexi","black"
"2510","Iba57","black"
"2511","Tango2","black"
"2512","Pam16","black"
"2513","X1700001L05Rik","coral1"
"2514","Gm14403","maroon"
"2515","Hspb7","darkseagreen4"
"2516","Lrrc55","black"
"2517","Dusp10","black"
"2518","Garem2","darkmagenta"
"2519","Tnfsf13b","yellowgreen"
"2520","Cacna1h","bisque4"
"2521","Gm15772","black"
"2522","Lekr1","black"
"2523","Hint2","black"
"2524","Spata1","darkorange2"
"2525","Pcdhb11","sienna3"
"2526","Ccdc163","black"
"2527","Npy1r","darkred"
"2528","Ccdc107","black"
"2529","Fam167a","black"
"2530","Fam19a3","plum2"
"2531","Fam131a","black"
"2532","Rpgr","yellowgreen"
"2533","Ndufb2","black"
"2534","Fancc","black"
"2535","Wdr89","black"
"2536","Zfp593","saddlebrown"
"2537","Acyp2","black"
"2538","Siglece","thistle2"
"2539","Akap6","bisque4"
"2540","Tle2","black"
"2541","Lyz1","palevioletred2"
"2542","Dnajc12","white"
"2543","Hist1h2ai","black"
"2544","Abcd2","magenta"
"2545","Mapk12","black"
"2546","C130046K22Rik","yellowgreen"
"2547","Gale","black"
"2548","F630028O10Rik","red"
"2549","Rbfox3","black"
"2550","Camkmt","yellowgreen"
"2551","LOC106740","skyblue"
"2552","Olfr78","brown4"
"2553","Mypop","black"
"2554","Troap","plum2"
"2555","Acaa1b","thistle2"
"2556","Rab15","black"
"2557","Gm20498","black"
"2558","Slamf7","thistle2"
"2559","Ipcef1","maroon"
"2560","Epha3","black"
"2561","Zbtb42","black"
"2562","Galnt12","black"
"2563","Mmp12","indianred4"
"2564","F830016B08Rik","black"
"2565","Cldn15","grey"
"2566","Hspbap1","grey"
"2567","Ccdc112","lightsteelblue1"
"2568","Zkscan4","black"
"2569","Ispd","orangered3"
"2570","Rpl30","black"
"2571","Rpl8","black"
"2572","BC052040","salmon"
"2573","Hist1h2ak","black"
"2574","Uqcrq","black"
"2575","Gm14391","grey"
"2576","Zeb2os","grey"
"2577","Hist2h2ab","black"
"2578","Vipr1","black"
"2579","Calm2","thistle1"
"2580","Nanp","black"
"2581","Dapk2","black"
"2582","Tmem14c","black"
"2583","AW146154","salmon"
"2584","Aars2","lightgreen"
"2585","Cks2","red"
"2586","Fcna","antiquewhite4"
"2587","Atp5j2","black"
"2588","Disc1","darkturquoise"
"2589","X2610307P16Rik","red"
"2590","S100a4","black"
"2591","D5Ertd605e","palevioletred3"
"2592","Emc9","black"
"2593","Pym1","saddlebrown"
"2594","Nqo1","yellow4"
"2595","Smim4","black"
"2596","Gm14085","black"
"2597","Rtn1","greenyellow"
"2598","Prdm8","darkturquoise"
"2599","Zfp963","black"
"2600","Pcdhga12","plum2"
"2601","Dusp4","black"
"2602","Flt3l","lightcyan1"
"2603","R74862","brown4"
"2604","Sem1","black"
"2605","Zfp599","yellowgreen"
"2606","Cmtr2","black"
"2607","Emid1","black"
"2608","Slc5a6","magenta"
"2609","Ndufa11","black"
"2610","Apln","coral2"
"2611","Chchd7","skyblue"
"2612","Kif9","black"
"2613","Arrdc2","black"
"2614","Zfp976","darkorange"
"2615","Iigp1","salmon"
"2616","Akr7a5","black"
"2617","Cdca7","black"
"2618","Ndufaf8","black"
"2619","X2500004C02Rik","grey"
"2620","Mmp3","black"
"2621","Cnn1","darkmagenta"
"2622","Ldoc1l","floralwhite"
"2623","Pradc1","black"
"2624","Plcb2","red"
"2625","X9430037G07Rik","yellow4"
"2626","Tsen2","black"
"2627","Cadm3","darkgrey"
"2628","Rab11fip1","skyblue3"
"2629","Tsfm","darkturquoise"
"2630","Rarres2","thistle2"
"2631","Rps16","black"
"2632","Aif1l","black"
"2633","Polg2","lightcyan1"
"2634","Zfp979","grey"
"2635","Lrp3","skyblue3"
"2636","Tceal1","white"
"2637","Col23a1","lightsteelblue"
"2638","Fn3krp","darkorange"
"2639","Adamtsl3","midnightblue"
"2640","Gm14137","saddlebrown"
"2641","Gspt2","plum"
"2642","Nmnat3","greenyellow"
"2643","Ifi209","salmon"
"2644","Rgs7bp","honeydew1"
"2645","Adamtsl2","black"
"2646","Zfp109","mediumpurple3"
"2647","Hist2h2ac","black"
"2648","Exosc6","black"
"2649","Adamts16","black"
"2650","Fignl2","mediumpurple3"
"2651","Padi2","grey"
"2652","Snrpd3","black"
"2653","Gadd45gip1","black"
"2654","Atxn7l2","black"
"2655","Ermap","plum2"
"2656","Trappc2l","black"
"2657","Ncald","lightcyan1"
"2658","X1810032O08Rik","black"
"2659","Alkbh2","black"
"2660","Ccl4","black"
"2661","Nubpl","lightcyan1"
"2662","Ccr7","orange"
"2663","Sdhaf3","white"
"2664","Zfp7","grey"
"2665","Aldh1a1","antiquewhite4"
"2666","Arl10","lightsteelblue"
"2667","Romo1","black"
"2668","Rpl35","black"
"2669","Akr1c13","lightcyan1"
"2670","Ptdss2","black"
"2671","Gm19522","black"
"2672","X2410006H16Rik","black"
"2673","A230072C01Rik","black"
"2674","Atp5k","black"
"2675","Mipol1","black"
"2676","Tmem220","yellowgreen"
"2677","Olfr558","grey"
"2678","Mrpl20","black"
"2679","Hist1h4a","orange"
"2680","Pard6a","black"
"2681","Pf4","black"
"2682","Grk4","floralwhite"
"2683","Dtwd2","saddlebrown"
"2684","Ngf","magenta"
"2685","Eid2b","black"
"2686","Rpl39","black"
"2687","Rslcan18","blue2"
"2688","Clec4d","red"
"2689","Armcx6","black"
"2690","Zfp763","greenyellow"
"2691","Gm16907","yellowgreen"
"2692","Suv39h2","black"
"2693","Coq7","black"
"2694","Hist1h2al","black"
"2695","B9d2","black"
"2696","AI413582","black"
"2697","Rrp36","darkturquoise"
"2698","H19","greenyellow"
"2699","Hmces","black"
"2700","Map10","salmon4"
"2701","Bloc1s4","skyblue"
"2702","Rps9","black"
"2703","Myrip","black"
"2704","Lag3","black"
"2705","Pcdhb7","black"
"2706","Ripor2","salmon"
"2707","Pop7","black"
"2708","Ttll3","darkgrey"
"2709","Hnmt","black"
"2710","Card19","black"
"2711","Rabepk","black"
"2712","Rps5","black"
"2713","Crip1","black"
"2714","Zfp433","grey"
"2715","Cdc25c","saddlebrown"
"2716","Adprhl2","black"
"2717","Gm3002","plum3"
"2718","Lipe","magenta"
"2719","Sema3c","darkgrey"
"2720","Nov","mediumpurple3"
"2721","Usp27x","skyblue3"
"2722","Clybl","lightsteelblue"
"2723","X2610203C22Rik","black"
"2724","Prelid2","mediumorchid"
"2725","Lgals3","black"
"2726","Ift22","black"
"2727","Fam161a","ivory"
"2728","Pole2","darkturquoise"
"2729","Mtg1","black"
"2730","Acsl1","magenta"
"2731","Nme2","black"
"2732","Mgat3","darkorange"
"2733","Mrps16","black"
"2734","Gatb","orangered3"
"2735","Gm17757","lightcyan1"
"2736","Prdm16","ivory"
"2737","Cdc6","saddlebrown"
"2738","Eme2","darkturquoise"
"2739","Sema6c","darkorange"
"2740","Zik1","antiquewhite4"
"2741","Pcyox1l","black"
"2742","Ralgps2","black"
"2743","Sars2","black"
"2744","Abhd14b","salmon2"
"2745","Arhgap44","black"
"2746","Rab30","sienna3"
"2747","Trmt12","black"
"2748","Sdr42e1","sienna3"
"2749","Snrpc","firebrick4"
"2750","Il17rc","black"
"2751","Cdk5r1","saddlebrown"
"2752","Kcnab1","sienna3"
"2753","Zfp992","black"
"2754","Fjx1","lightsteelblue"
"2755","Vsig4","darkgrey"
"2756","X9930104L06Rik","palevioletred2"
"2757","Trappc6a","black"
"2758","Bean1","black"
"2759","Lyrm4","black"
"2760","Mme","magenta"
"2761","Kptn","ivory"
"2762","Fancb","salmon4"
"2763","Pdlim4","black"
"2764","Plac9b","black"
"2765","Etohd2","navajowhite2"
"2766","Nfkbil1","black"
"2767","Coa3","black"
"2768","Uqcr10","black"
"2769","Retsat","lightgreen"
"2770","Pars2","white"
"2771","Creb3l3","orangered4"
"2772","Rpl38","black"
"2773","D130020L05Rik","lightcyan1"
"2774","Ift27","black"
"2775","Usp20","lightsteelblue1"
"2776","Amigo1","plum3"
"2777","Cxcl14","darkmagenta"
"2778","Gemin2","firebrick4"
"2779","Ccl17","black"
"2780","Glmn","skyblue"
"2781","Akap5","yellowgreen"
"2782","Dmtn","black"
"2783","Hist2h2aa1","black"
"2784","Kcna3","salmon"
"2785","Neil3","black"
"2786","Prdm5","darkolivegreen4"
"2787","Tsga10","black"
"2788","Stx1a","black"
"2789","Htr2a","plum3"
"2790","Cela1","black"
"2791","Hba.a1","black"
"2792","Slc7a11","navajowhite2"
"2793","Bag2","black"
"2794","Tfb1m","black"
"2795","Slfn4","salmon"
"2796","Zfp341","skyblue3"
"2797","Ubox5","thistle1"
"2798","Nmnat1","black"
"2799","Star","yellowgreen"
"2800","Rrp9","black"
"2801","Pamr1","darkmagenta"
"2802","Dnah7b","darkred"
"2803","Bhlhe22","darkred"
"2804","Nipsnap1","skyblue"
"2805","Wdr76","darkslateblue"
"2806","Snrpf","black"
"2807","Thumpd2","coral1"
"2808","Coq8a","black"
"2809","Rpl34.ps1","black"
"2810","Gm7694","greenyellow"
"2811","Plagl1","black"
"2812","Spef1","black"
"2813","Gm45916","black"
"2814","Ano8","black"
"2815","Col7a1","darkmagenta"
"2816","Hoxa5","lightpink4"
"2817","Ptgis","brown4"
