"V1" "V2"
"2493" "CRIP3" "green"
"2494" "RBP4" "darkorange"
"2495" "LRRK2" "orange"
"2496" "ALCAM" "grey"
"2497" "LOC103171574" "grey"
"2498" "MAMLD1" "brown"
"2499" "RGS22" "grey"
"2500" "BHLHE41" "darkred"
"2501" "GPR143" "lavenderblush3"
"2502" "NACAD" "lightcyan1"
"2503" "CCEPR" "grey"
"2504" "LINC00605" "grey"
"2505" "LPAL2" "lavenderblush3"
"2506" "UGT3A2" "navajowhite2"
"2507" "KIAA1324" "grey"
"2508" "ETV7" "paleturquoise"
"2509" "FCGRT" "salmon"
"2510" "RORA" "grey"
"2511" "ANXA13" "lavenderblush3"
"2512" "AOC1" "grey"
"2513" "FOXN4" "grey"
"2514" "HS3ST5" "darkslateblue"
"2515" "KLHL6" "salmon"
"2516" "LOC105376382" "ivory"
"2517" "ODAM" "grey"
"2518" "PLCXD3" "grey"
"2519" "PPP1R1C" "grey"
"2520" "SMTNL1" "grey"
"2521" "SPRR1B" "yellowgreen"
"2522" "TMEM221" "red"
"2523" "EFTUD1P1" "skyblue3"
"2524" "TMEM47" "grey"
"2525" "SH3BGRL2" "green"
"2526" "LHX6" "grey"
"2527" "FCHO1" "grey"
"2528" "CALCRL" "grey"
"2529" "CCR10" "grey"
"2530" "ADAM19" "grey"
"2531" "ZNF648" "grey"
"2532" "PGPEP1L" "midnightblue"
"2533" "ANKRD36BP2" "yellow4"
"2534" "LOC403323" "grey"
"2535" "GALNT13" "grey"
"2536" "LOC101927543" "grey"
"2537" "EPHA6" "salmon4"
"2538" "NRXN1" "navajowhite2"
"2539" "LOC644554" "grey"
"2540" "TNFRSF10D" "grey"
"2541" "TSLP" "plum1"
"2542" "DNAJC12" "grey"
"2543" "LOC283028" "grey"
"2544" "RAB37" "greenyellow"
"2545" "TEX29" "grey"
"2546" "LYNX1" "cyan"
"2547" "PCDHA9" "grey"
"2548" "CLDN3" "brown"
"2549" "ANGPTL1" "cyan"
"2550" "F5" "grey"
"2551" "EPHA10" "grey"
"2552" "MFNG" "grey"
"2553" "ABCG8" "grey"
"2554" "ACOXL.AS1" "grey"
"2555" "FAM26F" "grey"
"2556" "FOXJ1" "grey"
"2557" "GRID1" "green"
"2558" "LINC00365" "grey"
"2559" "LINC01342" "brown"
"2560" "CEBPA" "brown"
"2561" "ZIM2" "grey"
"2562" "DRAXIN" "grey"
"2563" "SLFN13" "grey"
"2564" "ESRG" "brown"
"2565" "ISLR2" "grey"
"2566" "KRT78" "cyan"
"2567" "LOC101927588" "grey"
"2568" "UNC5D" "plum1"
"2569" "FAM66B" "grey"
"2570" "ZC3H12D" "saddlebrown"
"2571" "CSF2RB" "grey"
"2572" "FAM238C" "grey"
"2573" "RGS17" "grey"
"2574" "WDR63" "grey"
"2575" "GGT1" "skyblue3"
"2576" "PCDH17" "salmon4"
"2577" "LINC01694" "grey"
"2578" "ROBO1" "grey"
"2579" "TMPRSS3" "brown"
"2580" "SNTB1" "grey"
"2581" "PXDNL" "grey"
"2582" "PALM3" "grey"
"2583" "SLIT2" "grey"
"2584" "LINC01979" "grey"
"2585" "SERPINB12" "grey"
"2586" "NFE2" "grey"
"2587" "LOC100419170" "grey"
"2588" "FLJ42351" "mediumpurple3"
"2589" "ABCA4" "grey"
"2590" "GCNT4" "grey"
"2591" "FLG2" "grey"
"2592" "WFDC21P" "grey"
"2593" "LOC101930105" "grey"
"2594" "KCNA7" "grey"
"2595" "ACR" "grey"
"2596" "HYAL1" "grey"
"2597" "LOC101927950" "red"
"2598" "SCUBE2" "grey"
"2599" "TMC8" "grey"
"2600" "FAM212A" "brown"
"2601" "SCUBE3" "grey"
"2602" "LINC02367" "brown"
"2603" "LOC100506368" "skyblue2"
"2604" "SCARA5" "grey"
"2605" "FGFR3" "darkred"
"2606" "PNMA5" "brown"
"2607" "RNF157.AS1" "grey"
"2608" "MAN1C1" "bisque4"
"2609" "C7orf34" "brown"
"2610" "ICAM1" "darkred"
"2611" "LINC00629" "grey"
"2612" "MAGEA8" "grey"
"2613" "TEX45" "royalblue"
"2614" "GPR182" "grey"
"2615" "C9orf66" "grey"
"2616" "CCDC153" "brown"
"2617" "NRG1" "grey"
"2618" "SLC16A7" "saddlebrown"
"2619" "HIST2H2BA" "grey"
"2620" "CD14" "lightgreen"
"2621" "PHF24" "grey"
"2622" "FRMPD3" "grey"
"2623" "TEDDM1" "grey"
"2624" "PIK3AP1" "grey"
"2625" "CD22" "grey"
"2626" "CLVS2" "saddlebrown"
"2627" "LINC01558" "grey"
"2628" "LINC02397" "grey"
"2629" "SH2D4B" "grey"
"2630" "ZNF215" "darkgrey"
"2631" "LINC01152" "magenta"
"2632" "SLC29A4" "white"
"2633" "ADGRV1" "grey"
"2634" "LINC01426" "grey"
"2635" "SLC30A3" "grey"
"2636" "SPRY4.IT1" "grey"
"2637" "PKIA.AS1" "grey"
"2638" "RIPK3" "floralwhite"
"2639" "IFI27L2" "salmon"
"2640" "SDK2" "lightpink4"
"2641" "IGF2BP2.AS1" "pink"
"2642" "ACSS3" "tan"
"2643" "LRRN4" "grey"
"2644" "WFDC1" "green"
"2645" "MAOA" "grey"
"2646" "ADCY1" "orangered4"
"2647" "P3H3" "green"
"2648" "C6orf201" "salmon4"
"2649" "LURAP1L" "grey60"
"2650" "PDE2A" "grey"
"2651" "FAM110B" "grey"
"2652" "TPGS1" "brown"
"2653" "LOC101928075" "pink"
"2654" "CA3" "grey"
"2655" "ADAMTS14" "brown"
"2656" "FETUB" "grey"
"2657" "PDZD4" "purple"
"2658" "LOC729683" "grey"
"2659" "UCA1" "lightcyan1"
"2660" "COL24A1" "grey"
"2661" "SLC12A2" "grey"
"2662" "DIRAS3" "grey"
"2663" "AKNAD1" "grey"
"2664" "TCAM1P" "grey"
"2665" "RLBP1" "grey"
"2666" "ATP8B5P" "grey"
"2667" "CDO1" "grey"
"2668" "CIDEC" "grey"
"2669" "KCNB2" "darkslateblue"
"2670" "LINC01968" "grey"
"2671" "LINC02398" "grey"
"2672" "MAFA" "grey"
"2673" "TCF15" "brown"
"2674" "ITGA7" "thistle1"
"2675" "MIR9.3HG" "grey"
"2676" "CLDN9" "grey"
"2677" "LY6K" "grey"
"2678" "SLC4A8" "midnightblue"
"2679" "PHACTR1" "grey"
"2680" "LINC00693" "sienna3"
"2681" "MYOZ1" "darkorange"
"2682" "SLC35F4" "grey"
"2683" "SLC30A8" "grey"
"2684" "LARGE.AS1" "red"
"2685" "LINC01833" "palevioletred3"
"2686" "LOC103908605" "darkseagreen4"
"2687" "GPT" "darkmagenta"
"2688" "ADAMTS9.AS2" "grey60"
"2689" "ERICH5" "grey"
"2690" "FST" "grey"
"2691" "LINC02188" "black"
"2692" "CCL28" "lightgreen"
"2693" "TBC1D3" "grey"
"2694" "KIT" "coral1"
"2695" "LINC02036" "royalblue"
"2696" "LINC00482" "pink"
"2697" "GAS2" "grey"
"2698" "CHRM1" "pink"
"2699" "SLC26A4.AS1" "grey"
"2700" "DOCK8" "darkmagenta"
"2701" "CPLX3" "violet"
"2702" "CYP1B1.AS1" "plum"
"2703" "FOXE1" "brown"
"2704" "GRASP" "thistle2"
"2705" "GSTA2" "thistle1"
"2706" "HSD11B1" "grey"
"2707" "LOC440896" "brown"
"2708" "TLR7" "grey"
"2709" "THEGL" "grey"
"2710" "ENO2" "darkseagreen4"
"2711" "NAV3" "coral2"
"2712" "ID4" "thistle1"
"2713" "IFI44" "tan"
"2714" "ARHGDIB" "darkseagreen4"
"2715" "CA2" "grey"
"2716" "SMARCD3" "cyan"
"2717" "ID3" "pink"
"2718" "ITGB6" "yellow4"
"2719" "SYT1" "salmon4"
"2720" "SLC5A1" "lightgreen"
"2721" "RGPD6" "grey"
"2722" "LMO1" "grey"
"2723" "ADAP1" "brown"
"2724" "B3GALT1" "plum"
"2725" "RBM11" "darkorange2"
"2726" "ANKLE1" "bisque4"
"2727" "SCD5" "grey"
"2728" "GNA15" "grey"
"2729" "CASS4" "grey"
"2730" "UPP2" "grey"
"2731" "GPC3" "grey"
"2732" "ZNF843" "grey"
"2733" "CLCNKA" "grey"
"2734" "NRN1L" "brown"
"2735" "LOC100130451" "grey"
"2736" "RPH3AL" "grey"
"2737" "DNAI1" "grey"
"2738" "TLR10" "grey"
"2739" "SYS1.DBNDD2" "brown"
"2740" "ENHO" "brown"
"2741" "PCSK1N" "mediumpurple3"
"2742" "COX6B2" "grey"
"2743" "KCNH8" "skyblue3"
"2744" "PCDHA13" "grey"
"2745" "SIX1" "grey"
"2746" "CX3CR1" "grey"
"2747" "TREM1" "grey"
"2748" "NR2F1.AS1" "grey"
"2749" "PRDM8" "grey"
"2750" "TDRD12" "brown4"
"2751" "LOC101929574" "grey"
"2752" "ALDH3A1" "grey"
"2753" "ESR1" "grey"
"2754" "LOC100131289" "grey"
"2755" "SORCS2" "grey"
"2756" "SOD3" "green"
"2757" "MOBP" "grey"
"2758" "SYT16" "darkgrey"
"2759" "ARC" "green"
"2760" "C10orf105" "lavenderblush3"
"2761" "MVP" "magenta"
"2762" "TALAM1" "brown"
"2763" "MAP1A" "green"
"2764" "CORIN" "grey"
"2765" "PDE4A" "tan"
"2766" "SMLR1" "brown"
"2767" "DAB2" "grey"
"2768" "KLF3.AS1" "brown"
"2769" "FES" "palevioletred3"
"2770" "LINC00311" "lightcyan1"
"2771" "MT1X" "brown"
"2772" "CCDC102B" "grey"
"2773" "PSCA" "brown"
"2774" "ANGPTL5" "grey"
"2775" "TVP23C.CDRT4" "grey"
"2776" "ST3GAL5" "grey"
"2777" "ARSJ" "lightcyan"
"2778" "PPP2R2C" "cyan"
"2779" "TRIM68" "grey"
"2780" "PKHD1" "grey"
"2781" "SLC13A3" "grey"
"2782" "GAL3ST4" "black"
"2783" "MT2A" "brown"
"2784" "CPE" "orange"
"2785" "PTTG3P" "midnightblue"
"2786" "SDC2" "grey"
"2787" "MPV17L" "grey"
"2788" "F7" "darkgrey"
"2789" "HLA.DMB" "grey"
"2790" "SNX32" "magenta"
"2791" "TUSC8" "lightgreen"
"2792" "A1BG" "red"
"2793" "GAS1" "greenyellow"
"2794" "TXLNB" "grey"
"2795" "GPR176" "violet"
"2796" "C1QTNF2" "purple"
"2797" "KCNJ5" "grey"
"2798" "AQP6" "grey"
"2799" "PARP10" "brown"
"2800" "MGC16025" "grey"
"2801" "RASGRP1" "magenta"
"2802" "FRMD3" "greenyellow"
"2803" "PCDHA11" "grey"
"2804" "PDE1A" "darkgrey"
"2805" "HOTS" "darkgreen"
"2806" "SCG5" "grey"
"2807" "CAV1" "grey"
"2808" "SULT2B1" "brown"
"2809" "CALCB" "grey"
"2810" "MKRN2OS" "orangered3"
"2811" "SELENBP1" "skyblue3"
"2812" "SNX29P2" "grey"
"2813" "ZDHHC11B" "grey"
"2814" "LOC101928100" "grey"
"2815" "KCNN3" "darkorange"
"2816" "ADCYAP1R1" "darkseagreen4"
"2817" "KLHL4" "grey"
"2818" "RNF183" "grey"
"2819" "SDCBP2" "brown"
"2820" "SLC6A10P" "grey"
"2821" "TRIM61" "brown4"
"2822" "C14orf105" "darkorange"
"2823" "GALNT15" "darkorange"
"2824" "MAGOH2P" "red"
"2825" "GJA4" "white"
"2826" "LOC105372383" "purple"
"2827" "SPATA41" "grey"
"2828" "CASC8" "grey"
"2829" "DDX11L2" "grey"
"2830" "GOLGA6D" "grey"
"2831" "MSC.AS1" "darkorange"
"2832" "NCALD" "darkolivegreen"
"2833" "MATN4" "cyan"
"2834" "FSTL1" "grey60"
"2835" "KRT19" "brown"
"2836" "PCP4L1" "grey"
"2837" "IL15" "black"
"2838" "IFIT2" "tan"
"2839" "PLEKHO1" "green"
"2840" "FCGR2C" "grey"
"2841" "COL7A1" "grey"
"2842" "DLX6.AS1" "sienna3"
"2843" "PROC" "salmon"
"2844" "THSD4.AS2" "grey"
"2845" "TCF7L1.IT1" "brown"
"2846" "AZGP1" "mediumpurple3"
"2847" "FLJ39095" "grey"
"2848" "TXNRD3NB" "grey"
"2849" "CLCNKB" "brown"
"2850" "LINC00487" "grey"
"2851" "MAGEA9" "grey"
"2852" "VSIG1" "grey"
"2853" "TNFRSF14.AS1" "grey"
"2854" "TNNT2" "grey"
"2855" "PRKCA" "greenyellow"
"2856" "THEM5" "cyan"
"2857" "NELL2" "grey"
"2858" "LOC101927780" "grey"
"2859" "TMEM139" "royalblue"
"2860" "IRAIN" "midnightblue"
"2861" "PRO1804" "red"
"2862" "IGF2BP3" "grey"
"2863" "LOC105372990" "darkgrey"
"2864" "ROPN1B" "black"
"2865" "THBS4" "thistle2"
"2866" "SLC7A11.AS1" "grey"
"2867" "ANO3" "grey"
"2868" "IL10RA" "grey"
"2869" "BLACAT1" "grey"
"2870" "LOC100506314" "lightcyan1"
"2871" "RGS16" "grey"
"2872" "EMILIN3" "lightcyan"
"2873" "MFGE8" "grey"
"2874" "MNX1.AS2" "purple"
"2875" "HEPACAM2" "green"
"2876" "LOC101928160" "midnightblue"
"2877" "SLC1A6" "grey"
"2878" "TBX5" "skyblue1"
"2879" "WNT8B" "grey"
"2880" "MAP3K15" "thistle2"
"2881" "PGAM1P5" "grey"
"2882" "WBP2NL" "grey"
"2883" "LOC100130872" "grey"
"2884" "SYNGR3" "brown"
"2885" "COL25A1" "grey"
"2886" "ANKRD34A" "grey"
"2887" "CLDN16" "grey"
"2888" "ZNF175" "grey"
"2889" "RAET1E" "grey"
"2890" "MERTK" "darkolivegreen"
"2891" "GDF1" "white"
"2892" "ADAMTS12" "grey"
"2893" "P2RY13" "saddlebrown"
"2894" "FAT4" "sienna3"
"2895" "GPR39" "greenyellow"
"2896" "RAB43" "brown"
"2897" "NINJ2" "grey"
"2898" "NMUR1" "bisque4"
"2899" "CFB" "grey"
"2900" "SH3RF2" "grey"
"2901" "PTGS2" "grey"
"2902" "SELENOM" "brown"
"2903" "EPGN" "ivory"
"2904" "APOBEC3A" "coral1"
"2905" "CCM2L" "grey"
"2906" "IFIT1" "tan"
"2907" "DEUP1" "grey"
"2908" "MFAP2" "royalblue"
"2909" "IGFBP6" "grey"
"2910" "KLRG1" "brown"
"2911" "CYP21A2" "grey"
"2912" "KLF1" "grey"
"2913" "C2orf50" "greenyellow"
"2914" "C2orf91" "grey"
"2915" "LINC00303" "grey"
"2916" "LINC02060" "brown"
"2917" "LOC100996351" "brown"
"2918" "MOG" "midnightblue"
"2919" "NOS2P3" "brown"
"2920" "SERTM1" "grey"
"2921" "SLC7A14" "grey"
"2922" "TEPP" "grey"
"2923" "RDH5" "grey"
"2924" "LEP" "grey"
"2925" "LAMP3" "tan"
"2926" "MYLK" "saddlebrown"
"2927" "CNKSR2" "brown"
"2928" "HIST1H3I" "brown4"
"2929" "GAS1RR" "grey"
"2930" "AGPAT4.IT1" "floralwhite"
"2931" "PPP1R3C" "navajowhite2"
"2932" "SOHLH2" "grey"
"2933" "PCED1B.AS1" "greenyellow"
"2934" "CACNA1A" "grey"
"2935" "LOC101928389" "grey"
"2936" "YPEL4" "grey"
"2937" "PIK3CD.AS2" "salmon"
"2938" "PROZ" "grey"
"2939" "NFATC1" "grey"
"2940" "SKIDA1" "grey"
"2941" "FAR2" "grey"
"2942" "HNMT" "skyblue3"
"2943" "NPY1R" "black"
"2944" "DQX1" "black"
"2945" "CRABP2" "pink"
"2946" "SYN1" "pink"
"2947" "LOC101927120" "grey"
"2948" "PTCHD4" "grey"
"2949" "PLLP" "red"
"2950" "TTN" "brown"
"2951" "DOK5" "grey60"
"2952" "RPS2P32" "grey"
"2953" "SEMA6A" "grey"
"2954" "COL5A3" "grey"
"2955" "DCAF12L2" "grey"
"2956" "EDN3" "grey"
"2957" "LINC01134" "grey"
"2958" "SRGN" "grey"
"2959" "SERPINA3" "black"
"2960" "CLPSL1" "grey"
"2961" "DMRTA1" "bisque4"
"2962" "INAFM1" "brown"
"2963" "KRTAP5.AS1" "brown"
"2964" "LOC100507412" "grey"
"2965" "FGF14.AS2" "paleturquoise"
"2966" "PLA2G4E" "grey"
"2967" "LINC00689" "grey"
"2968" "PTCH2" "grey"
"2969" "ZNF597" "green"
"2970" "LINC01679" "grey"
"2971" "DNAH8" "darkseagreen4"
"2972" "LOC100499194" "grey"
"2973" "NR1I2" "grey"
"2974" "MTRNR2L4" "brown"
"2975" "CCDC169" "grey"
"2976" "C16orf74" "brown"
"2977" "LOC100652768" "lightpink4"
"2978" "CILP" "darkseagreen4"
"2979" "KRT23" "palevioletred3"
"2980" "MATN3" "lightcyan1"
"2981" "HCG17" "grey"
"2982" "APOBR" "magenta"
"2983" "PNMA6A" "lavenderblush3"
"2984" "FABP6" "grey"
"2985" "ARHGAP44" "grey"
"2986" "ETV5" "black"
"2987" "MFAP4" "grey"
"2988" "PCDH12" "grey"
"2989" "MICB" "saddlebrown"
"2990" "COL4A4" "grey"
"2991" "SAA2.SAA4" "grey"
"2992" "C17orf82" "brown"
"2993" "COMP" "white"
"2994" "CT55" "grey"
"2995" "EFCC1" "grey"
"2996" "GABARAPL3" "grey"
"2997" "KCNK13" "grey"
"2998" "LINC01213" "black"
"2999" "LINC01842" "grey"
"3000" "LOC645752" "grey"
"3001" "TAS1R1" "paleturquoise"
"3002" "FAM222A.AS1" "grey"
"3003" "SERPINI1" "coral2"
"3004" "RIC3" "ivory"
"3005" "CEACAM1" "grey"
"3006" "C14orf37" "coral1"
"3007" "MMP11" "green"
"3008" "LINC02014" "grey"
"3009" "ABCA1" "grey"
"3010" "C4orf48" "brown"
"3011" "PCDHB2" "grey"
"3012" "LOC105376805" "brown4"
"3013" "LOC100129434" "orangered4"
"3014" "DZIP1L" "darkolivegreen"
"3015" "SOCS3" "lightgreen"
"3016" "ATP13A4" "lightgreen"
"3017" "C11orf86" "grey"
"3018" "SCN1A" "grey"
"3019" "TLR3" "paleturquoise"
"3020" "FAM182A" "grey"
"3021" "LOC100128028" "red"
"3022" "GJA3" "grey"
"3023" "DLX6" "sienna3"
"3024" "TP63" "grey"
"3025" "PSMB8" "tan"
"3026" "NBAT1" "brown"
"3027" "C8orf88" "grey"
"3028" "ZNF385B" "saddlebrown"
"3029" "PLCE1.AS2" "brown"
"3030" "ADRA2B" "brown"
"3031" "LOC105371730" "magenta"
"3032" "RSPH14" "grey"
"3033" "PRR4" "lightcyan"
"3034" "CHN2" "grey"
"3035" "CNNM1" "grey"
"3036" "FAM238B" "grey"
"3037" "LOC101928708" "grey"
"3038" "LINC02006" "grey"
"3039" "LHFPL4" "salmon"
"3040" "COL6A4P2" "lightgreen"
"3041" "ZNF300" "grey"
"3042" "STAT4" "grey"
"3043" "HMGCLL1" "thistle2"
"3044" "IRGM" "grey"
"3045" "FLNC" "navajowhite2"
"3046" "BTBD16" "grey"
"3047" "ADAM22" "saddlebrown"
"3048" "HEG1" "grey"
"3049" "DNER" "grey"
"3050" "DSCAML1" "darkgreen"
"3051" "FMO1" "grey"
"3052" "HCAR3" "brown"
"3053" "INSL3" "grey"
"3054" "JAKMIP2" "green"
"3055" "PIK3R6" "plum1"
"3056" "SHANK1" "darkorange2"
"3057" "TXK" "grey"
"3058" "ATE1.AS1" "grey"
"3059" "ADAM8" "brown"
"3060" "COLEC11" "grey"
"3061" "TMEM98" "lavenderblush3"
"3062" "BLNK" "greenyellow"
"3063" "FLT1" "grey"
"3064" "ACSM3" "grey"
"3065" "NANOS3" "salmon"
"3066" "PAK3" "brown"
"3067" "HLA.C" "grey"
"3068" "ZNF610" "grey"
"3069" "TGFB2.AS1" "plum1"
"3070" "CHRNG" "grey"
"3071" "STX1B" "grey"
"3072" "LHFPL6" "sienna3"
"3073" "TMEM63C" "grey"
"3074" "INTS4P1" "grey"
"3075" "LINC00472" "brown"
"3076" "GOLGA6A" "grey"
"3077" "MORN3" "grey"
"3078" "BAIAP2L2" "brown"
"3079" "FAM149A" "thistle2"
"3080" "PPP1R1B" "pink"
"3081" "ITGA10" "grey"
"3082" "ACKR2" "lightcyan1"
"3083" "ZNF705E" "grey"
"3084" "LINC00271" "grey"
"3085" "HOXB7" "darkgrey"
"3086" "LIPH" "skyblue3"
"3087" "ZNF311" "grey"
"3088" "SOCS1" "brown"
"3089" "PTCHD1.AS" "lightcyan"
"3090" "RFPL1S" "grey"
"3091" "SNPH" "grey"
"3092" "CXXC4" "grey"
"3093" "LYPD3" "grey"
"3094" "DOCK4.AS1" "brown"
"3095" "FRG2C" "grey"
"3096" "EVC2" "grey"
"3097" "COMTD1" "magenta"
"3098" "RN7SL3" "grey"
"3099" "PIPOX" "grey"
"3100" "AHNAK2" "lightpink4"
"3101" "LINC00887" "grey"
"3102" "LGALS8.AS1" "brown"
"3103" "ENTPD3.AS1" "grey"
"3104" "SLC35F3" "grey"
"3105" "CERS1" "lavenderblush3"
"3106" "FUT9" "grey"
"3107" "SERPINE2" "greenyellow"
"3108" "LOC105369306" "grey"
"3109" "PTGFR" "grey"
"3110" "BCL2L10" "grey"
"3111" "GFI1" "grey"
"3112" "ACP5" "grey"
"3113" "PRDM12" "grey"
"3114" "WDR49" "grey"
"3115" "ATP8B4" "lavenderblush3"
"3116" "ETNPPL" "grey"
"3117" "CFAP65" "brown"
"3118" "HTR6" "grey"
"3119" "ALKBH3.AS1" "thistle1"
"3120" "ITGA11" "pink"
"3121" "NR2F1" "grey"
"3122" "DDX25" "grey"
"3123" "TMPRSS11A" "grey"
"3124" "CAPN8" "greenyellow"
"3125" "CHST9" "grey"
"3126" "PLCL2" "saddlebrown"
"3127" "SEC23A.AS1" "midnightblue"
"3128" "THSD7A" "steelblue"
"3129" "FRMD7" "brown"
"3130" "GRIK5" "darkgrey"
"3131" "TNN" "brown"
"3132" "GPR132" "brown4"
"3133" "LINC00514" "pink"
"3134" "TMEM215" "grey"
"3135" "LINC01140" "grey"
"3136" "BEST4" "grey"
"3137" "ADAMTS7" "coral1"
"3138" "LOC108783645" "brown"
"3139" "LOC100507472" "grey"
"3140" "SNHG14" "grey"
"3141" "CFAP221" "grey"
"3142" "DSEL" "grey"
"3143" "EVA1B" "brown"
"3144" "DHDH" "grey"
"3145" "DACT1" "mediumpurple3"
"3146" "MACROD2.AS1" "red"
"3147" "LMO7.AS1" "skyblue1"
"3148" "ARL13A" "grey"
"3149" "RRAD" "grey"
"3150" "SLFN11" "grey"
"3151" "APCDD1L.AS1" "grey"
"3152" "LINC02204" "orange"
"3153" "SLC24A3" "grey"
"3154" "DZIP1" "black"
"3155" "CMYA5" "grey"
"3156" "THY1" "grey"
"3157" "CILP2" "grey"
"3158" "LY6G6C" "magenta"
"3159" "FYB2" "grey"
"3160" "PCOLCE.AS1" "orange"
"3161" "STX11" "salmon4"
"3162" "DDX11L10" "magenta"
"3163" "SLFN12" "grey"
"3164" "SHANK2.AS3" "red"
"3165" "POM121L8P" "grey"
"3166" "HS6ST2" "grey"
"3167" "ALPL" "grey"
"3168" "LOC646214" "maroon"
"3169" "HSPB1" "magenta"
"3170" "HAVCR2" "grey"
"3171" "MEI1" "skyblue1"
"3172" "RDH12" "grey"
"3173" "GPRIN3" "grey"
"3174" "LOC100505774" "grey"
"3175" "NRXN2" "grey60"
"3176" "LOC100505912" "orangered3"
"3177" "GLYATL2" "grey"
"3178" "ST8SIA6" "saddlebrown"
"3179" "ISM1.AS1" "brown"
"3180" "PPARG" "grey"
"3181" "LGI2" "saddlebrown"
"3182" "BMS1P22" "grey"
"3183" "C11orf96" "grey"
"3184" "LOC105372833" "brown"
"3185" "MT3" "purple"
"3186" "PADI3" "magenta"
"3187" "ARMC4P1" "grey"
"3188" "CACNA1B" "purple"
"3189" "LIMS2" "green"
"3190" "KCNQ1OT1" "grey"
"3191" "CPNE5" "darkgreen"
"3192" "ALDOB" "grey"
"3193" "TAS2R42" "grey"
"3194" "MEF2C.AS1" "sienna3"
"3195" "SMYD1" "grey"
"3196" "HSPA12B" "brown"
"3197" "ERVMER34.1" "grey"
"3198" "PCDHA2" "grey"
"3199" "SULT1C4" "grey"
"3200" "ATP1B2" "saddlebrown"
"3201" "RS1" "grey"
"3202" "CHRNB2" "brown"
"3203" "FER1L4" "grey"
"3204" "LOC105373562" "salmon"
"3205" "CXCL10" "paleturquoise"
"3206" "H2AFB2" "grey"
"3207" "GSG1L" "brown"
"3208" "LL22NC03.63E9.3" "grey"
"3209" "RFPL2" "floralwhite"
"3210" "SPATA32" "grey"
"3211" "ADAMTS9" "grey60"
"3212" "PXT1" "darkred"
"3213" "ROPN1L" "grey"
"3214" "GPC4" "yellowgreen"
"3215" "CCDC80" "grey"
"3216" "PDZK1IP1" "brown"
"3217" "NPNT" "grey"
"3218" "A1CF" "grey"
"3219" "PTCSC1" "grey"
"3220" "TAT" "grey"
"3221" "P2RY6" "floralwhite"
"3222" "GHRL" "grey"
"3223" "PLA2G4C" "coral1"
"3224" "MMP15" "brown"
"3225" "RB1" "grey"
"3226" "TGFB1I1" "salmon"
"3227" "GRIN1" "skyblue2"
"3228" "PSORS1C1" "grey"
"3229" "CD4" "grey"
"3230" "KIF17" "grey"
"3231" "PDE4C" "grey"
"3232" "PEG10" "grey"
"3233" "SLCO3A1" "black"
"3234" "MGAT4EP" "yellow4"
"3235" "SLC24A4" "grey"
"3236" "DUOX1" "darkmagenta"
"3237" "HLA.DOB" "grey"
"3238" "NFAM1" "grey"
"3239" "LOC102723753" "grey"
"3240" "SFRP1" "black"
"3241" "SNX20" "grey"
"3242" "PAPOLB" "brown"
"3243" "C19orf38" "grey"
"3244" "LCTL" "grey"
"3245" "CCDC170" "grey"
"3246" "STAG3" "grey"
"3247" "GJB3" "orangered3"
"3248" "CYP2E1" "ivory"
"3249" "SEPT4" "lightcyan"
"3250" "SPX" "saddlebrown"
"3251" "SUSD3" "grey"
"3252" "PAMR1" "grey"
"3253" "RASSF9" "grey"
"3254" "LOC101926963" "grey"
"3255" "ZNF192P1" "grey"
"3256" "FCGBP" "grey"
"3257" "ISM1" "violet"
"3258" "CCDC36" "grey"
"3259" "CH25H" "grey"
"3260" "FAM180B" "darkseagreen4"
"3261" "FAM83A.AS1" "yellow4"
"3262" "HRASLS2" "brown"
"3263" "LINC01615" "grey"
"3264" "NUDT10" "grey"
"3265" "XKR6" "grey"
"3266" "LYPD6B" "magenta"
"3267" "SHF" "antiquewhite4"
"3268" "ACOXL" "red"
"3269" "CATSPERE" "red"
"3270" "ERICH2" "grey"
"3271" "PTPRB" "grey"
"3272" "DOK7" "magenta"
"3273" "MAATS1" "mediumorchid"
"3274" "RNF103.CHMP3" "grey"
"3275" "NAT16" "grey"
"3276" "TCHHL1" "grey"
"3277" "PTAFR" "grey"
"3278" "C2orf72" "grey"
"3279" "TMIE" "grey"
"3280" "ALDH1A1" "grey"
"3281" "PPM1N" "grey"
"3282" "OTOGL" "grey"
"3283" "ARHGEF6" "greenyellow"
"3284" "LINC01544" "grey"
"3285" "PRICKLE1" "magenta"
"3286" "SLC25A2" "grey"
"3287" "SPON2" "lightcyan"
"3288" "ZNF474" "grey"
"3289" "RNF165" "plum1"
"3290" "TM4SF20" "darkslateblue"
"3291" "WHAMMP2" "darkslateblue"
"3292" "SAMD13" "grey"
"3293" "CRYBG2" "brown"
"3294" "SLC2A5" "grey"
"3295" "PPP1R42" "lightcyan1"
"3296" "RARRES1" "grey"
"3297" "UBE2L6" "tan"
"3298" "TMEM171" "grey"
"3299" "LOC105371267" "green"
"3300" "CSGALNACT1" "orange"
"3301" "COLEC10" "grey"
"3302" "CD28" "salmon"
"3303" "RUNX1T1" "grey"
"3304" "TCTE1" "grey"
"3305" "CDHR3" "midnightblue"
"3306" "SCN9A" "coral2"
"3307" "TM7SF2" "brown"
"3308" "GOLGA2P6" "grey"
"3309" "HLA.DQA2" "grey"
"3310" "TREML2" "navajowhite2"
"3311" "FOSL1" "grey"
"3312" "SCART1" "grey"
