"V1" "V2"
"2371" "Actr5" "lavenderblush3"
"2372" "Drp2" "blue"
"2373" "Ccdc28a" "brown4"
"2374" "Ccdc120" "brown4"
"2375" "Cish" "paleturquoise"
"2376" "Ankrd42" "brown4"
"2377" "Gins1" "skyblue1"
"2378" "Ptger3" "bisque4"
"2379" "Fam174b" "orangered4"
"2380" "Haghl" "brown4"
"2381" "Plpp7" "brown"
"2382" "Pcgf1" "coral1"
"2383" "X3632451O06Rik" "maroon"
"2384" "Kbtbd3" "brown"
"2385" "Zfp54" "orange"
"2386" "Ccser1" "royalblue"
"2387" "Arhgap27os3" "greenyellow"
"2388" "Chac1" "darkolivegreen4"
"2389" "Abhd17a" "brown4"
"2390" "Fam83f" "orangered4"
"2391" "Lgi4" "lavenderblush3"
"2392" "Nop16" "brown4"
"2393" "Gpr162" "orange"
"2394" "Oip5" "brown"
"2395" "Atox1" "brown4"
"2396" "Cmss1" "brown4"
"2397" "Etfrf1" "plum1"
"2398" "Gpihbp1" "blue"
"2399" "Zfp712" "lightcyan1"
"2400" "Mrm3" "brown"
"2401" "Timm8b" "brown4"
"2402" "Gm1966" "brown4"
"2403" "Nudt15" "darkolivegreen"
"2404" "X4930427A07Rik" "darkturquoise"
"2405" "Stk36" "yellow4"
"2406" "Camk2a" "brown4"
"2407" "Ddx11" "black"
"2408" "Adora2a" "plum3"
"2409" "Egfl7" "brown4"
"2410" "Itpa" "paleturquoise"
"2411" "Cd74" "darkgreen"
"2412" "Cyp26b1" "orangered4"
"2413" "Ankrd37" "brown4"
"2414" "Slc25a13" "blue"
"2415" "Pdk4" "lightpink4"
"2416" "Il18rap" "steelblue"
"2417" "Camk2n2" "brown"
"2418" "Tex30" "brown4"
"2419" "Zfp444" "black"
"2420" "Zfp82" "lavenderblush2"
"2421" "D930016D06Rik" "blue"
"2422" "Tatdn1" "brown"
"2423" "Ndufaf6" "brown4"
"2424" "Kcnk1" "blue"
"2425" "Baiap2l1" "lightcyan1"
"2426" "Polr2k" "brown4"
"2427" "Axin2" "grey"
"2428" "Gadd45g" "brown4"
"2429" "Zfand4" "violet"
"2430" "Tubb4a" "blue"
"2431" "Trp53i13" "brown4"
"2432" "Ctu1" "brown4"
"2433" "Tcf24" "orangered4"
"2434" "Gca" "brown4"
"2435" "Duoxa1" "grey"
"2436" "Lgi2" "blue"
"2437" "Pigyl" "brown4"
"2438" "Esco2" "brown4"
"2439" "Rps12" "brown4"
"2440" "Sac3d1" "brown"
"2441" "Dgkq" "blue"
"2442" "Naif1" "maroon"
"2443" "Card11" "lightpink3"
"2444" "Slc29a2" "coral1"
"2445" "Elmod3" "white"
"2446" "Ephb6" "thistle1"
"2447" "Tmem218" "brown"
"2448" "Cxcr6" "brown4"
"2449" "Brf2" "brown4"
"2450" "BC022687" "thistle3"
"2451" "Atp6v1g2" "grey"
"2452" "Hopx" "brown4"
"2453" "Zfp697" "bisque4"
"2454" "Phf7" "brown4"
"2455" "Mindy4" "paleturquoise"
"2456" "Tgtp1" "steelblue"
"2457" "C4a" "plum2"
"2458" "Ccdc122" "thistle3"
"2459" "Gpr39" "plum2"
"2460" "Slc16a7" "darkslateblue"
"2461" "Atp5g2" "brown4"
"2462" "Ugt1a6a" "blue"
"2463" "Tmem252" "grey"
"2464" "Pcolce2" "royalblue"
"2465" "Mettl15" "brown4"
"2466" "Flrt3" "blue"
"2467" "Ccdc28b" "blue"
"2468" "Abhd6" "white"
"2469" "Slc22a21" "brown4"
"2470" "Ybey" "white"
"2471" "Rdh13" "brown4"
"2472" "Wnt2b" "skyblue"
"2473" "Cox19" "brown4"
"2474" "Ankrd1" "brown4"
"2475" "Sobp" "yellowgreen"
"2476" "Cxcl9" "greenyellow"
"2477" "BC030867" "ivory"
"2478" "Snhg8" "brown4"
"2479" "Maob" "skyblue"
"2480" "Mrnip" "white"
"2481" "Imp3" "brown4"
"2482" "Smarcd3" "brown"
"2483" "Peg12" "black"
"2484" "Clec10a" "darkturquoise"
"2485" "Tpmt" "darkturquoise"
"2486" "Polq" "royalblue"
"2487" "Hr" "lightsteelblue"
"2488" "Gm9776" "orangered4"
"2489" "Rhbdd3" "brown4"
"2490" "Per3" "skyblue"
"2491" "Ggct" "brown4"
"2492" "Gins3" "magenta4"
"2493" "Irf4" "darkgreen"
"2494" "Scand1" "brown4"
"2495" "Hist1h2bk" "brown4"
"2496" "Rpl36" "brown4"
"2497" "Ccdc14" "mediumpurple2"
"2498" "Ppp1r3f" "mediumpurple2"
"2499" "Jrk" "paleturquoise"
"2500" "Alkbh7" "brown4"
"2501" "Tfr2" "brown"
"2502" "Dpm1" "brown4"
"2503" "Them4" "darkslateblue"
"2504" "X2010107E04Rik" "brown4"
"2505" "Cxcl10" "greenyellow"
"2506" "Trmt13" "thistle3"
"2507" "Hrct1" "brown4"
"2508" "Cxcl13" "blue"
"2509" "Dexi" "brown4"
"2510" "Iba57" "brown"
"2511" "Tango2" "darkgreen"
"2512" "Pam16" "brown"
"2513" "X1700001L05Rik" "yellowgreen"
"2514" "Gm14403" "plum2"
"2515" "Hspb7" "brown4"
"2516" "Lrrc55" "skyblue1"
"2517" "Dusp10" "black"
"2518" "Garem2" "lavenderblush3"
"2519" "Tnfsf13b" "black"
"2520" "Cacna1h" "orangered3"
"2521" "Gm15772" "brown"
"2522" "Lekr1" "lightyellow"
"2523" "Hint2" "brown4"
"2524" "Spata1" "orange"
"2525" "Pcdhb11" "plum"
"2526" "Ccdc163" "brown4"
"2527" "Npy1r" "blue"
"2528" "Ccdc107" "brown4"
"2529" "Fam167a" "lavenderblush3"
"2530" "Fam19a3" "honeydew1"
"2531" "Fam131a" "thistle3"
"2532" "Rpgr" "lavenderblush2"
"2533" "Ndufb2" "brown4"
"2534" "Fancc" "brown"
"2535" "Wdr89" "brown4"
"2536" "Zfp593" "black"
"2537" "Acyp2" "brown4"
"2538" "Siglece" "lightpink3"
"2539" "Akap6" "palevioletred2"
"2540" "Tle2" "coral2"
"2541" "Lyz1" "brown4"
"2542" "Dnajc12" "grey"
"2543" "Hist1h2ai" "brown4"
"2544" "Abcd2" "darkolivegreen"
"2545" "Mapk12" "darkolivegreen"
"2546" "C130046K22Rik" "black"
"2547" "Gale" "paleturquoise"
"2548" "F630028O10Rik" "brown4"
"2549" "Rbfox3" "brown4"
"2550" "Camkmt" "yellow4"
"2551" "LOC106740" "lightsteelblue1"
"2552" "Olfr78" "lightsteelblue1"
"2553" "Mypop" "black"
"2554" "Troap" "white"
"2555" "Acaa1b" "brown4"
"2556" "Rab15" "brown4"
"2557" "Gm20498" "brown"
"2558" "Slamf7" "lightpink3"
"2559" "Ipcef1" "plum2"
"2560" "Epha3" "blue"
"2561" "Zbtb42" "brown4"
"2562" "Galnt12" "mediumpurple3"
"2563" "Mmp12" "plum2"
"2564" "F830016B08Rik" "brown4"
"2565" "Cldn15" "lightyellow"
"2566" "Hspbap1" "bisque4"
"2567" "Ccdc112" "brown"
"2568" "Zkscan4" "brown"
"2569" "Ispd" "blue"
"2570" "Rpl30" "brown"
"2571" "Rpl8" "brown4"
"2572" "BC052040" "orange"
"2573" "Hist1h2ak" "mediumpurple3"
"2574" "Uqcrq" "brown4"
"2575" "Gm14391" "skyblue"
"2576" "Zeb2os" "navajowhite2"
"2577" "Hist2h2ab" "brown"
"2578" "Vipr1" "plum1"
"2579" "Calm2" "blue2"
"2580" "Nanp" "white"
"2581" "Dapk2" "brown4"
"2582" "Tmem14c" "brown4"
"2583" "AW146154" "greenyellow"
"2584" "Aars2" "brown"
"2585" "Cks2" "grey"
"2586" "Fcna" "blue"
"2587" "Atp5j2" "brown4"
"2588" "Disc1" "coral2"
"2589" "X2610307P16Rik" "brown4"
"2590" "S100a4" "brown4"
"2591" "D5Ertd605e" "thistle3"
"2592" "Emc9" "brown4"
"2593" "Pym1" "royalblue"
"2594" "Nqo1" "salmon4"
"2595" "Smim4" "darkturquoise"
"2596" "Gm14085" "darkgreen"
"2597" "Rtn1" "skyblue"
"2598" "Prdm8" "darkgrey"
"2599" "Zfp963" "blue"
"2600" "Pcdhga12" "plum"
"2601" "Dusp4" "brown4"
"2602" "Flt3l" "brown4"
"2603" "R74862" "blue"
"2604" "Sem1" "brown4"
"2605" "Zfp599" "black"
"2606" "Cmtr2" "darkturquoise"
"2607" "Emid1" "brown4"
"2608" "Slc5a6" "darkturquoise"
"2609" "Ndufa11" "brown4"
"2610" "Apln" "darkgrey"
"2611" "Chchd7" "brown4"
"2612" "Kif9" "lightyellow"
"2613" "Arrdc2" "brown4"
"2614" "Zfp976" "brown4"
"2615" "Iigp1" "greenyellow"
"2616" "Akr7a5" "brown4"
"2617" "Cdca7" "brown"
"2618" "Ndufaf8" "brown"
"2619" "X2500004C02Rik" "blue"
"2620" "Mmp3" "grey"
"2621" "Cnn1" "brown4"
"2622" "Ldoc1l" "antiquewhite4"
"2623" "Pradc1" "darkturquoise"
"2624" "Plcb2" "darkgreen"
"2625" "X9430037G07Rik" "yellow4"
"2626" "Tsen2" "brown4"
"2627" "Cadm3" "blue"
"2628" "Rab11fip1" "blue"
"2629" "Tsfm" "brown"
"2630" "Rarres2" "brown4"
"2631" "Rps16" "brown4"
"2632" "Aif1l" "brown4"
"2633" "Polg2" "paleturquoise"
"2634" "Zfp979" "blue"
"2635" "Lrp3" "blue"
"2636" "Tceal1" "black"
"2637" "Col23a1" "lavenderblush3"
"2638" "Fn3krp" "honeydew1"
"2639" "Adamtsl3" "blue"
"2640" "Gm14137" "black"
"2641" "Gspt2" "lightsteelblue"
"2642" "Nmnat3" "skyblue"
"2643" "Ifi209" "greenyellow"
"2644" "Rgs7bp" "brown"
"2645" "Adamtsl2" "darkturquoise"
"2646" "Zfp109" "darkgreen"
"2647" "Hist2h2ac" "brown4"
"2648" "Exosc6" "brown"
"2649" "Adamts16" "brown"
"2650" "Fignl2" "blue"
"2651" "Padi2" "brown4"
"2652" "Snrpd3" "royalblue"
"2653" "Gadd45gip1" "brown"
"2654" "Atxn7l2" "coral2"
"2655" "Ermap" "violet"
"2656" "Trappc2l" "brown4"
"2657" "Ncald" "palevioletred3"
"2658" "X1810032O08Rik" "brown4"
"2659" "Alkbh2" "brown4"
"2660" "Ccl4" "brown4"
"2661" "Nubpl" "lightcoral"
"2662" "Ccr7" "brown4"
"2663" "Sdhaf3" "sienna3"
"2664" "Zfp7" "navajowhite1"
"2665" "Aldh1a1" "grey"
"2666" "Arl10" "blue2"
"2667" "Romo1" "brown4"
"2668" "Rpl35" "brown4"
"2669" "Akr1c13" "lightcoral"
"2670" "Ptdss2" "brown4"
"2671" "Gm19522" "lightcoral"
"2672" "X2410006H16Rik" "brown4"
"2673" "A230072C01Rik" "brown4"
"2674" "Atp5k" "brown4"
"2675" "Mipol1" "lightsteelblue1"
"2676" "Tmem220" "black"
"2677" "Olfr558" "grey"
"2678" "Mrpl20" "brown4"
"2679" "Hist1h4a" "steelblue"
"2680" "Pard6a" "brown"
"2681" "Pf4" "brown4"
"2682" "Grk4" "antiquewhite4"
"2683" "Dtwd2" "black"
"2684" "Ngf" "darkolivegreen"
"2685" "Eid2b" "brown4"
"2686" "Rpl39" "brown4"
"2687" "Rslcan18" "blue"
"2688" "Clec4d" "brown4"
"2689" "Armcx6" "brown"
"2690" "Zfp763" "skyblue"
"2691" "Gm16907" "mediumpurple2"
"2692" "Suv39h2" "brown4"
"2693" "Coq7" "brown"
"2694" "Hist1h2al" "brown4"
"2695" "B9d2" "brown4"
"2696" "AI413582" "brown4"
"2697" "Rrp36" "brown4"
"2698" "H19" "blue"
"2699" "Hmces" "brown"
"2700" "Map10" "ivory"
"2701" "Bloc1s4" "brown4"
"2702" "Rps9" "brown4"
"2703" "Myrip" "plum2"
"2704" "Lag3" "white"
"2705" "Pcdhb7" "bisque4"
"2706" "Ripor2" "greenyellow"
"2707" "Pop7" "brown4"
"2708" "Ttll3" "blue"
"2709" "Hnmt" "brown4"
"2710" "Card19" "brown4"
"2711" "Rabepk" "brown4"
"2712" "Rps5" "brown4"
"2713" "Crip1" "brown4"
"2714" "Zfp433" "navajowhite2"
"2715" "Cdc25c" "black"
"2716" "Adprhl2" "brown"
"2717" "Gm3002" "orangered4"
"2718" "Lipe" "darkolivegreen"
"2719" "Sema3c" "brown4"
"2720" "Nov" "brown4"
"2721" "Usp27x" "blue"
"2722" "Clybl" "darkmagenta"
"2723" "X2610203C22Rik" "darkviolet"
"2724" "Prelid2" "darkgrey"
"2725" "Lgals3" "brown4"
"2726" "Ift22" "skyblue2"
"2727" "Fam161a" "honeydew1"
"2728" "Pole2" "brown4"
"2729" "Mtg1" "darkslateblue"
"2730" "Acsl1" "brown4"
"2731" "Nme2" "brown4"
"2732" "Mgat3" "navajowhite2"
"2733" "Mrps16" "brown4"
"2734" "Gatb" "blue"
"2735" "Gm17757" "magenta4"
"2736" "Prdm16" "white"
"2737" "Cdc6" "ivory"
"2738" "Eme2" "plum3"
"2739" "Sema6c" "lavenderblush3"
"2740" "Zik1" "brown4"
"2741" "Pcyox1l" "coral2"
"2742" "Ralgps2" "darkturquoise"
"2743" "Sars2" "brown"
"2744" "Abhd14b" "brown4"
"2745" "Arhgap44" "black"
"2746" "Rab30" "white"
"2747" "Trmt12" "darkturquoise"
"2748" "Sdr42e1" "white"
"2749" "Snrpc" "brown4"
"2750" "Il17rc" "coral2"
"2751" "Cdk5r1" "black"
"2752" "Kcnab1" "plum"
"2753" "Zfp992" "brown4"
"2754" "Fjx1" "lightpink4"
"2755" "Vsig4" "blue"
"2756" "X9930104L06Rik" "coral2"
"2757" "Trappc6a" "brown4"
"2758" "Bean1" "darkgrey"
"2759" "Lyrm4" "darkslateblue"
"2760" "Mme" "darkolivegreen"
"2761" "Kptn" "coral1"
"2762" "Fancb" "orangered3"
"2763" "Pdlim4" "brown"
"2764" "Plac9b" "brown4"
"2765" "Etohd2" "blue"
"2766" "Nfkbil1" "brown"
"2767" "Coa3" "brown4"
"2768" "Uqcr10" "brown4"
"2769" "Retsat" "plum3"
"2770" "Pars2" "lightyellow"
"2771" "Creb3l3" "coral1"
"2772" "Rpl38" "brown4"
"2773" "D130020L05Rik" "coral1"
"2774" "Ift27" "brown"
"2775" "Usp20" "violet"
"2776" "Amigo1" "orangered4"
"2777" "Cxcl14" "brown4"
"2778" "Gemin2" "brown4"
"2779" "Ccl17" "thistle3"
"2780" "Glmn" "plum1"
"2781" "Akap5" "mediumpurple2"
"2782" "Dmtn" "brown4"
"2783" "Hist2h2aa1" "brown4"
"2784" "Kcna3" "violet"
"2785" "Neil3" "yellowgreen"
"2786" "Prdm5" "lightcyan1"
"2787" "Tsga10" "lightyellow"
"2788" "Stx1a" "brown4"
"2789" "Htr2a" "orangered4"
"2790" "Cela1" "brown4"
"2791" "Hba.a1" "darkturquoise"
"2792" "Slc7a11" "orangered4"
"2793" "Bag2" "brown"
"2794" "Tfb1m" "brown4"
"2795" "Slfn4" "greenyellow"
"2796" "Zfp341" "blue"
"2797" "Ubox5" "royalblue"
"2798" "Nmnat1" "brown"
"2799" "Star" "mediumpurple2"
"2800" "Rrp9" "darkturquoise"
"2801" "Pamr1" "brown4"
"2802" "Dnah7b" "blue"
"2803" "Bhlhe22" "blue"
"2804" "Nipsnap1" "brown4"
"2805" "Wdr76" "royalblue"
"2806" "Snrpf" "brown4"
"2807" "Thumpd2" "sienna3"
"2808" "Coq8a" "brown"
"2809" "Rpl34.ps1" "brown4"
"2810" "Gm7694" "lightsteelblue"
"2811" "Plagl1" "blue"
"2812" "Spef1" "brown4"
"2813" "Gm45916" "bisque4"
"2814" "Ano8" "paleturquoise"
"2815" "Col7a1" "blue"
"2816" "Hoxa5" "palevioletred3"
"2817" "Ptgis" "royalblue"
"2818" "Hist1h1d" "brown4"
"2819" "Dnajc17" "brown"
"2820" "Ndufa4" "brown4"
"2821" "Sema5b" "antiquewhite4"
"2822" "Vsig2" "plum1"
"2823" "Pigw" "grey"
"2824" "Mx1" "greenyellow"
"2825" "Sec61b" "brown4"
"2826" "Ptges2" "brown4"
"2827" "Vegfd" "blue"
"2828" "Spc25" "orange"
"2829" "Ccne1" "skyblue1"
"2830" "Arf5" "brown4"
"2831" "Pus3" "darkslateblue"
"2832" "Zswim3" "black"
"2833" "Clec9a" "yellowgreen"
"2834" "Hmcn1" "blue"
"2835" "Hgh1" "palevioletred3"
"2836" "Unc13d" "brown4"
"2837" "Rgag4" "salmon4"
"2838" "A930015D03Rik" "lightcoral"
"2839" "Phxr4" "brown4"
"2840" "Nenf" "brown4"
"2841" "Bmp3" "blue"
"2842" "Ccl11" "brown4"
"2843" "Kcnmb1" "royalblue"
"2844" "Icam2" "brown4"
"2845" "Fam212b" "orange"
"2846" "Top3a" "thistle3"
"2847" "Card9" "coral2"
"2848" "Tmem71" "brown4"
"2849" "Acacb" "darkolivegreen"
"2850" "X9330159M07Rik" "lightsteelblue1"
"2851" "Hoxb2" "brown"
"2852" "Hspa1a" "darkslateblue"
"2853" "Upp1" "brown4"
"2854" "Atp5l" "brown4"
"2855" "Cpe" "lightpink3"
"2856" "Snrpn" "honeydew1"
"2857" "Cd300ld3" "brown4"
"2858" "Osr2" "blue"
"2859" "Gpc3" "orangered4"
"2860" "Rragd" "violet"
"2861" "BC002163" "brown4"
"2862" "Cd80" "greenyellow"
"2863" "Aurka" "yellowgreen"
"2864" "Pim2" "mediumpurple3"
"2865" "Zfp446" "magenta4"
"2866" "Lsr" "lightpink4"
"2867" "Asb4" "black"
"2868" "Gnai1" "darkolivegreen"
"2869" "Tuft1" "maroon"
"2870" "Itm2a" "blue"
"2871" "Fancd2" "yellowgreen"
"2872" "Gpr132" "navajowhite1"
"2873" "Plcxd2" "violet"
"2874" "AA414768" "skyblue2"
"2875" "Hist1h2bb" "ivory"
"2876" "Hyi" "brown4"
"2877" "X6720489N17Rik" "greenyellow"
"2878" "Insl3" "brown"
"2879" "Fmod" "lightyellow"
"2880" "Bad" "brown4"
"2881" "Adra2a" "black"
"2882" "Pappa" "darkmagenta"
"2883" "Insc" "brown4"
"2884" "H2afj" "brown4"
"2885" "Pcdhb5" "lightcyan1"
"2886" "Atg101" "brown4"
"2887" "Duox1" "lightcyan1"
"2888" "Slc14a1" "brown4"
"2889" "Pcdhgb5" "royalblue"
"2890" "Ablim3" "palevioletred3"
"2891" "Eva1b" "brown4"
"2892" "Palb2" "navajowhite1"
"2893" "Rasgrp1" "grey"
"2894" "Gm8979" "brown4"
"2895" "Nos2" "darkgrey"
"2896" "Sco2" "mediumpurple3"
"2897" "Gen1" "brown4"
"2898" "Pcyt2" "brown4"
"2899" "Sf3a2" "brown4"
"2900" "Yipf2" "orangered4"
"2901" "Glt8d2" "paleturquoise"
"2902" "Phf11b" "greenyellow"
"2903" "Ier5l" "brown4"
"2904" "Nxt1" "brown4"
"2905" "Rapsn" "brown4"
"2906" "Shroom1" "brown4"
"2907" "Gdpgp1" "darkgrey"
"2908" "Sertad1" "brown4"
"2909" "Zfp251" "blue"
"2910" "Ptx3" "blue"
"2911" "Rnf152" "grey"
"2912" "Hspb1" "brown4"
"2913" "H2.Ke6" "brown4"
"2914" "Zfp661" "brown"
"2915" "Stk26" "blue"
"2916" "Kctd15" "plum1"
"2917" "Zfp105" "skyblue1"
"2918" "Alg1" "brown4"
"2919" "Fmc1" "brown4"
"2920" "Tmem44" "lightyellow"
"2921" "Egflam" "lightsteelblue1"
"2922" "Ifitm1" "bisque4"
"2923" "Zc3h8" "skyblue"
"2924" "Atp6v0e2" "darkolivegreen"
"2925" "Hddc2" "brown4"
"2926" "Tmem256" "brown4"
"2927" "Zfp771" "brown4"
"2928" "Sfrp2" "blue"
"2929" "Zfp13" "darkseagreen3"
"2930" "Aldoc" "plum"
"2931" "Gm6712" "black"
"2932" "Dpm3" "brown4"
"2933" "X1810014B01Rik" "darkolivegreen"
"2934" "Pmvk" "brown"
"2935" "Mief2" "brown4"
"2936" "X4933431E20Rik" "darkgrey"
"2937" "Agmo" "royalblue"
"2938" "Fam219aos" "white"
"2939" "Nxpe3" "darkgrey"
"2940" "Ptgs2" "darkolivegreen"
"2941" "Rrad" "brown"
"2942" "Eme1" "brown4"
"2943" "Lrrn2" "brown4"
"2944" "Fam124a" "navajowhite2"
"2945" "Fmo1" "brown4"
"2946" "Nudt8" "brown"
"2947" "Fam216a" "lavenderblush3"
"2948" "Slc1a3" "blue"
"2949" "F730043M19Rik" "black"
"2950" "Lama1" "darkmagenta"
"2951" "Slc16a12" "palevioletred3"
"2952" "Mettl17" "brown4"
"2953" "Mettl23" "brown"
"2954" "Rabac1" "brown4"
"2955" "Frat2" "plum1"
"2956" "X2310015A10Rik" "plum"
"2957" "Gm15867" "lightsteelblue1"
"2958" "Gemin6" "brown"
"2959" "Podn" "blue"
"2960" "X5730559C18Rik" "honeydew1"
"2961" "X2210408F21Rik" "brown4"
"2962" "Mzt2" "brown4"
"2963" "C6" "darkgreen"
"2964" "Kyat3" "lightyellow"
"2965" "Gm20716" "plum1"
"2966" "Ctu2" "brown"
"2967" "Lrrn4cl" "blue"
"2968" "Tenm4" "mediumpurple3"
"2969" "Hilpda" "darkgreen"
"2970" "Particl" "darkslateblue"
"2971" "Crebl2" "grey"
"2972" "Sncg" "brown4"
"2973" "Snhg12" "darkturquoise"
"2974" "Mthfd2l" "skyblue2"
"2975" "Mrpl28" "brown4"
"2976" "Gm15421" "brown4"
"2977" "Sez6l2" "darkgrey"
"2978" "Ttc26" "black"
"2979" "Zfp526" "thistle"
"2980" "Tmem161b" "sienna3"
"2981" "Pusl1" "plum3"
"2982" "Gstt2" "brown4"
"2983" "Kmo" "greenyellow"
"2984" "Arsi" "lightcyan1"
"2985" "Tcf7" "steelblue"
"2986" "Prkd1" "darkmagenta"
"2987" "Mpv17l" "yellowgreen"
"2988" "Gm4951" "greenyellow"
"2989" "Tsen34" "brown4"
"2990" "Zc3hc1" "ivory"
"2991" "Mrpl23" "brown4"
"2992" "Mtus2" "lightpink4"
"2993" "Ap4m1" "plum3"
"2994" "Pcdhb19" "blue"
"2995" "Gbp8" "black"
"2996" "Klf8" "palevioletred3"
"2997" "Klhl30" "navajowhite2"
"2998" "Bckdha" "brown4"
"2999" "Micalcl" "lightyellow"
"3000" "Gna15" "white"
"3001" "Klhl13" "blue"
"3002" "Rtn4rl2" "brown"
"3003" "Sertad3" "brown"
"3004" "X4931406H21Rik" "yellowgreen"
"3005" "Cenpu" "plum"
"3006" "H2.T22" "thistle3"
"3007" "Ms4a4a" "mediumpurple2"
"3008" "Rps26" "brown4"
"3009" "Ntmt1" "brown"
"3010" "Lst1" "brown4"
"3011" "Uros" "lightyellow"
"3012" "Kcne3" "darkgrey"
"3013" "Pdzd4" "yellowgreen"
"3014" "Il18" "mediumpurple2"
"3015" "Rnaseh1" "skyblue2"
"3016" "Fam26e" "lightcyan1"
"3017" "Ppp1r8" "royalblue"
"3018" "X9130019O22Rik" "brown4"
"3019" "Tm2d3" "brown4"
"3020" "Tro" "lightcyan1"
"3021" "Rffl" "brown4"
"3022" "Bmp6" "steelblue"
"3023" "Hip1r" "darkturquoise"
"3024" "Phf1" "honeydew1"
"3025" "Prim1" "coral1"
"3026" "Shq1" "skyblue"
"3027" "Ptprk" "thistle"
"3028" "Igf2bp3" "darkgreen"
"3029" "Plekha7" "brown4"
"3030" "AW011738" "brown4"
"3031" "N4bp3" "brown4"
"3032" "Mcts1" "brown4"
"3033" "Zfp61" "blue"
"3034" "Rpl24" "brown4"
"3035" "Tesk2" "lightsteelblue"
"3036" "Hoxc4" "palevioletred2"
"3037" "Rps27l" "brown4"
"3038" "Slc24a3" "blue"
"3039" "Amigo3" "black"
"3040" "Atp5s" "lightpink4"
"3041" "Cenpn" "orangered4"
"3042" "Mrps18b" "white"
"3043" "Prrx2" "brown4"
"3044" "Eda2r" "royalblue"
"3045" "Sh2d5" "darkgrey"
"3046" "Cntrob" "ivory"
"3047" "Gstz1" "darkolivegreen"
"3048" "Slc6a17" "brown4"
"3049" "Rpl36a" "brown4"
"3050" "Polr2l" "brown4"
"3051" "Tamm41" "black"
"3052" "Fbxo36" "lightsteelblue1"
"3053" "Htra1" "brown4"
"3054" "Mtrf1" "brown"
"3055" "Serhl" "brown4"
"3056" "Rpl23a" "brown4"
"3057" "Cdpf1" "brown"
"3058" "Gin1" "blue"
"3059" "Rsad2" "greenyellow"
"3060" "Mtrf1l" "black"
"3061" "Sgcd" "brown"
"3062" "Serpina3g" "coral2"
"3063" "Uqcc1" "white"
"3064" "Zfp365" "royalblue"
"3065" "X4931414P19Rik" "antiquewhite4"
"3066" "Eif3k" "brown4"
"3067" "Pick1" "paleturquoise"
"3068" "Camk4" "blue"
"3069" "Mx2" "greenyellow"
"3070" "Wrap53" "brown"
"3071" "Bmp2" "darkgrey"
"3072" "Kcnq1" "darkgrey"
"3073" "Cenpi" "orange"
"3074" "Atp2a3" "mediumpurple3"
"3075" "Fam213b" "brown"
"3076" "Lsm4" "brown4"
"3077" "B3gat2" "yellow4"
"3078" "Fanci" "yellowgreen"
"3079" "Zdhhc15" "orange"
"3080" "X1110012L19Rik" "brown4"
"3081" "Cacng7" "blue"
"3082" "Nudt22" "brown"
"3083" "Kctd1" "indianred4"
"3084" "Foxd2os" "palevioletred3"
"3085" "Hectd2" "blue"
"3086" "Ctsw" "steelblue"
"3087" "Dph5" "yellowgreen"
"3088" "Zfp946" "brown4"
"3089" "Spcs1" "brown4"
"3090" "Sema3g" "coral2"
"3091" "Snhg20" "brown"
"3092" "Cd247" "skyblue"
"3093" "Zfp119a" "lightsteelblue1"
"3094" "Tsen15" "plum1"
"3095" "Trim46" "coral2"
"3096" "Ly6c2" "greenyellow"
"3097" "D17H6S53E" "brown4"
"3098" "Vars2" "brown4"
"3099" "Relt" "thistle3"
"3100" "Nlrp3" "yellow4"
"3101" "Oasl1" "darkviolet"
"3102" "Blvrb" "brown4"
"3103" "Ptchd1" "orange"
"3104" "Armc7" "brown4"
"3105" "Wrap73" "paleturquoise"
"3106" "Ppp4r1l.ps" "blue"
"3107" "Pms1" "ivory"
"3108" "Qpct" "lightcoral"
"3109" "Lgr5" "blue"
"3110" "Megf11" "brown4"
"3111" "Cdca7l" "brown4"
"3112" "Ighmbp2" "yellowgreen"
"3113" "Pmm1" "brown4"
"3114" "Mblac1" "mediumpurple3"
"3115" "Fam83d" "coral2"
"3116" "Pir" "lightsteelblue1"
"3117" "X2900076A07Rik" "brown4"
"3118" "Arl5c" "royalblue"
"3119" "Ildr2" "blue"
"3120" "Zfp882" "black"
"3121" "Cldn5" "brown4"
"3122" "Fam173b" "brown4"
"3123" "X8430429K09Rik" "brown4"
"3124" "Sox5" "blue"
"3125" "Spag5" "royalblue"
"3126" "Rasgrf2" "darkolivegreen"
"3127" "Fgf7" "brown4"
"3128" "Cyb5d1" "coral2"
"3129" "Npcd" "yellowgreen"
"3130" "Rpl7" "brown4"
"3131" "Bcl2a1a" "darkturquoise"
"3132" "Ackr1" "darkolivegreen"
"3133" "X4930565N06Rik" "brown4"
"3134" "Rad1" "coral2"
"3135" "Uqcc2" "brown4"
"3136" "Polr2i" "plum1"
"3137" "Lrrc27" "lightsteelblue1"
"3138" "Nexn" "mediumpurple3"
"3139" "H2.Ea.ps" "plum2"
"3140" "Actg2" "brown4"
"3141" "B3galt4" "steelblue"
"3142" "Ang" "violet"
"3143" "Ptpn22" "lightpink3"
"3144" "Ephb1" "brown4"
"3145" "Ticrr" "brown4"
"3146" "X2310001H17Rik" "blue"
"3147" "Nsl1" "orangered4"
"3148" "X2700097O09Rik" "grey"
"3149" "Timm8a1" "salmon4"
"3150" "Fuk" "black"
"3151" "X4921531C22Rik" "grey"
"3152" "Sema3d" "brown4"
"3153" "Kcnj15" "blue"
"3154" "Naxd" "paleturquoise"
