"","V1","V2"
"2824","MAGOH2P","darkslateblue"
"2825","GJA4","skyblue"
"2826","LOC105372383","ivory"
"2827","SPATA41","grey"
"2828","CASC8","grey"
"2829","DDX11L2","grey"
"2830","GOLGA6D","grey"
"2831","MSC.AS1","black"
"2832","NCALD","brown4"
"2833","MATN4","darkslateblue"
"2834","FSTL1","grey"
"2835","KRT19","darkslateblue"
"2836","PCP4L1","grey"
"2837","IL15","green"
"2838","IFIT2","magenta"
"2839","PLEKHO1","darkgreen"
"2840","FCGR2C","grey"
"2841","COL7A1","grey"
"2842","DLX6.AS1","darkseagreen4"
"2843","PROC","greenyellow"
"2844","THSD4.AS2","grey"
"2845","TCF7L1.IT1","darkslateblue"
"2846","AZGP1","grey"
"2847","FLJ39095","grey"
"2848","TXNRD3NB","grey"
"2849","CLCNKB","grey"
"2850","LINC00487","grey"
"2851","MAGEA9","grey"
"2852","VSIG1","grey"
"2853","TNFRSF14.AS1","lightcyan1"
"2854","TNNT2","grey"
"2855","PRKCA","darkslateblue"
"2856","THEM5","darkslateblue"
"2857","NELL2","grey"
"2858","LOC101927780","grey"
"2859","TMEM139","grey"
"2860","IRAIN","white"
"2861","PRO1804","brown4"
"2862","IGF2BP3","grey"
"2863","LOC105372990","grey"
"2864","ROPN1B","green"
"2865","THBS4","black"
"2866","SLC7A11.AS1","grey"
"2867","ANO3","grey"
"2868","IL10RA","grey"
"2869","BLACAT1","grey"
"2870","LOC100506314","darkslateblue"
"2871","RGS16","grey"
"2872","EMILIN3","pink"
"2873","MFGE8","green"
"2874","MNX1.AS2","grey"
"2875","HEPACAM2","yellow"
"2876","LOC101928160","salmon4"
"2877","SLC1A6","grey"
"2878","TBX5","grey"
"2879","WNT8B","skyblue3"
"2880","MAP3K15","greenyellow"
"2881","PGAM1P5","grey"
"2882","WBP2NL","grey"
"2883","LOC100130872","grey"
"2884","SYNGR3","darkslateblue"
"2885","COL25A1","grey"
"2886","ANKRD34A","grey"
"2887","CLDN16","grey"
"2888","ZNF175","grey"
"2889","RAET1E","royalblue"
"2890","MERTK","palevioletred3"
"2891","GDF1","greenyellow"
"2892","ADAMTS12","grey"
"2893","P2RY13","black"
"2894","FAT4","white"
"2895","GPR39","grey"
"2896","RAB43","darkslateblue"
"2897","NINJ2","grey"
"2898","NMUR1","paleturquoise"
"2899","CFB","grey"
"2900","SH3RF2","grey"
"2901","PTGS2","grey"
"2902","SELENOM","darkslateblue"
"2903","EPGN","pink"
"2904","APOBEC3A","lightyellow"
"2905","CCM2L","grey"
"2906","IFIT1","magenta"
"2907","DEUP1","grey"
"2908","MFAP2","darkslateblue"
"2909","IGFBP6","lightcyan1"
"2910","KLRG1","darkslateblue"
"2911","CYP21A2","grey"
"2912","KLF1","grey"
"2913","C2orf50","darkslateblue"
"2914","C2orf91","grey"
"2915","LINC00303","grey"
"2916","LINC02060","darkslateblue"
"2917","LOC100996351","darkslateblue"
"2918","MOG","royalblue"
"2919","NOS2P3","grey"
"2920","SERTM1","grey"
"2921","SLC7A14","grey"
"2922","TEPP","grey"
"2923","RDH5","grey"
"2924","LEP","grey"
"2925","LAMP3","magenta"
"2926","MYLK","green"
"2927","CNKSR2","yellow"
"2928","HIST1H3I","grey"
"2929","GAS1RR","orangered4"
"2930","AGPAT4.IT1","yellow"
"2931","PPP1R3C","darkslateblue"
"2932","SOHLH2","grey"
"2933","PCED1B.AS1","grey"
"2934","CACNA1A","grey"
"2935","LOC101928389","darkslateblue"
"2936","YPEL4","lightcyan"
"2937","PIK3CD.AS2","midnightblue"
"2938","PROZ","grey"
"2939","NFATC1","grey"
"2940","SKIDA1","grey"
"2941","FAR2","grey"
"2942","HNMT","darkorange2"
"2943","NPY1R","green"
"2944","DQX1","green"
"2945","CRABP2","violet"
"2946","SYN1","darkslateblue"
"2947","LOC101927120","magenta"
"2948","PTCHD4","grey"
"2949","PLLP","darkslateblue"
"2950","TTN","darkslateblue"
"2951","DOK5","green"
"2952","RPS2P32","grey"
"2953","SEMA6A","grey"
"2954","COL5A3","grey"
"2955","DCAF12L2","grey"
"2956","EDN3","grey"
"2957","LINC01134","grey"
"2958","SRGN","lightgreen"
"2959","SERPINA3","grey"
"2960","CLPSL1","pink"
"2961","DMRTA1","grey"
"2962","INAFM1","darkslateblue"
"2963","KRTAP5.AS1","darkslateblue"
"2964","LOC100507412","grey"
"2965","FGF14.AS2","maroon"
"2966","PLA2G4E","grey"
"2967","LINC00689","grey"
"2968","PTCH2","grey"
"2969","ZNF597","cyan"
"2970","LINC01679","salmon"
"2971","DNAH8","grey"
"2972","LOC100499194","grey"
"2973","NR1I2","grey"
"2974","MTRNR2L4","grey"
"2975","CCDC169","grey"
"2976","C16orf74","darkslateblue"
"2977","LOC100652768","grey"
"2978","CILP","grey"
"2979","KRT23","skyblue"
"2980","MATN3","lightsteelblue1"
"2981","HCG17","grey"
"2982","APOBR","yellow"
"2983","PNMA6A","grey"
"2984","FABP6","grey"
"2985","ARHGAP44","grey"
"2986","ETV5","grey"
"2987","MFAP4","grey"
"2988","PCDH12","grey"
"2989","MICB","black"
"2990","COL4A4","lightcyan"
"2991","SAA2.SAA4","grey"
"2992","C17orf82","greenyellow"
"2993","COMP","lightsteelblue1"
"2994","CT55","grey"
"2995","EFCC1","grey"
"2996","GABARAPL3","grey"
"2997","KCNK13","grey"
"2998","LINC01213","brown4"
"2999","LINC01842","grey"
"3000","LOC645752","grey"
"3001","TAS1R1","maroon"
"3002","FAM222A.AS1","grey"
"3003","SERPINI1","grey"
"3004","RIC3","pink"
"3005","CEACAM1","grey"
"3006","C14orf37","lightyellow"
"3007","MMP11","salmon"
"3008","LINC02014","grey"
"3009","ABCA1","grey"
"3010","C4orf48","darkslateblue"
"3011","PCDHB2","grey"
"3012","LOC105376805","grey"
"3013","LOC100129434","darkred"
"3014","DZIP1L","bisque4"
"3015","SOCS3","skyblue3"
"3016","ATP13A4","lightcyan1"
"3017","C11orf86","grey"
"3018","SCN1A","grey"
"3019","TLR3","maroon"
"3020","FAM182A","grey"
"3021","LOC100128028","darkslateblue"
"3022","GJA3","grey"
"3023","DLX6","black"
"3024","TP63","grey"
"3025","PSMB8","magenta"
"3026","NBAT1","grey"
"3027","C8orf88","grey"
"3028","ZNF385B","black"
"3029","PLCE1.AS2","grey"
"3030","ADRA2B","greenyellow"
"3031","LOC105371730","brown4"
"3032","RSPH14","grey"
"3033","PRR4","black"
"3034","CHN2","grey"
"3035","CNNM1","grey"
"3036","FAM238B","grey"
"3037","LOC101928708","lightsteelblue1"
"3038","LINC02006","grey"
"3039","LHFPL4","midnightblue"
"3040","COL6A4P2","skyblue3"
"3041","ZNF300","grey"
"3042","STAT4","grey"
"3043","HMGCLL1","grey"
"3044","IRGM","grey"
"3045","FLNC","grey"
"3046","BTBD16","grey"
"3047","ADAM22","black"
"3048","HEG1","grey"
"3049","DNER","grey"
"3050","DSCAML1","greenyellow"
"3051","FMO1","grey"
"3052","HCAR3","white"
"3053","INSL3","grey"
"3054","JAKMIP2","grey"
"3055","PIK3R6","grey"
"3056","SHANK1","greenyellow"
"3057","TXK","grey"
"3058","ATE1.AS1","grey"
"3059","ADAM8","pink"
"3060","COLEC11","grey"
"3061","TMEM98","thistle1"
"3062","BLNK","grey"
"3063","FLT1","grey"
"3064","ACSM3","grey"
"3065","NANOS3","grey"
"3066","PAK3","green"
"3067","HLA.C","grey"
"3068","ZNF610","grey"
"3069","TGFB2.AS1","grey"
"3070","CHRNG","grey"
"3071","STX1B","grey"
"3072","LHFPL6","black"
"3073","TMEM63C","green"
"3074","INTS4P1","grey"
"3075","LINC00472","darkslateblue"
"3076","GOLGA6A","grey"
"3077","MORN3","grey"
"3078","BAIAP2L2","greenyellow"
"3079","FAM149A","grey"
"3080","PPP1R1B","floralwhite"
"3081","ITGA10","grey"
"3082","ACKR2","grey"
"3083","ZNF705E","grey"
"3084","LINC00271","grey"
"3085","HOXB7","grey"
"3086","LIPH","grey"
"3087","ZNF311","grey"
"3088","SOCS1","darkslateblue"
"3089","PTCHD1.AS","grey"
"3090","RFPL1S","grey"
"3091","SNPH","grey"
"3092","CXXC4","grey"
"3093","LYPD3","grey"
"3094","DOCK4.AS1","brown4"
"3095","FRG2C","grey"
"3096","EVC2","orange"
"3097","COMTD1","darkslateblue"
"3098","RN7SL3","grey"
"3099","PIPOX","grey"
"3100","AHNAK2","grey"
"3101","LINC00887","grey"
"3102","LGALS8.AS1","darkslateblue"
"3103","ENTPD3.AS1","magenta"
"3104","SLC35F3","grey"
"3105","CERS1","darkturquoise"
"3106","FUT9","grey"
"3107","SERPINE2","green"
"3108","LOC105369306","darkslateblue"
"3109","PTGFR","grey"
"3110","BCL2L10","grey"
"3111","GFI1","greenyellow"
"3112","ACP5","grey"
"3113","PRDM12","grey"
"3114","WDR49","grey"
"3115","ATP8B4","grey"
"3116","ETNPPL","grey"
"3117","CFAP65","darkslateblue"
"3118","HTR6","grey"
"3119","ALKBH3.AS1","pink"
"3120","ITGA11","floralwhite"
"3121","NR2F1","grey"
"3122","DDX25","grey"
"3123","TMPRSS11A","lavenderblush3"
"3124","CAPN8","grey"
"3125","CHST9","grey"
"3126","PLCL2","black"
"3127","SEC23A.AS1","grey"
"3128","THSD7A","grey"
"3129","FRMD7","orangered4"
"3130","GRIK5","grey"
"3131","TNN","greenyellow"
"3132","GPR132","grey"
"3133","LINC00514","violet"
"3134","TMEM215","grey"
"3135","LINC01140","grey"
"3136","BEST4","grey"
"3137","ADAMTS7","lightyellow"
"3138","LOC108783645","greenyellow"
"3139","LOC100507472","grey"
"3140","SNHG14","grey"
"3141","CFAP221","grey"
"3142","DSEL","grey"
"3143","EVA1B","greenyellow"
"3144","DHDH","grey"
"3145","DACT1","grey"
"3146","MACROD2.AS1","royalblue"
"3147","LMO7.AS1","grey"
"3148","ARL13A","grey"
"3149","RRAD","greenyellow"
"3150","SLFN11","grey"
"3151","APCDD1L.AS1","grey"
"3152","LINC02204","grey"
"3153","SLC24A3","grey"
"3154","DZIP1","grey"
"3155","CMYA5","green"
"3156","THY1","darkred"
"3157","CILP2","darkslateblue"
"3158","LY6G6C","darkslateblue"
"3159","FYB2","grey"
"3160","PCOLCE.AS1","lightsteelblue1"
"3161","STX11","black"
"3162","DDX11L10","grey"
"3163","SLFN12","grey"
"3164","SHANK2.AS3","brown4"
"3165","POM121L8P","grey"
"3166","HS6ST2","grey"
"3167","ALPL","grey"
"3168","LOC646214","grey"
"3169","HSPB1","darkslateblue"
"3170","HAVCR2","grey"
"3171","MEI1","grey"
"3172","RDH12","grey"
"3173","GPRIN3","grey"
"3174","LOC100505774","grey"
"3175","NRXN2","plum2"
"3176","LOC100505912","grey"
"3177","GLYATL2","grey"
"3178","ST8SIA6","black"
"3179","ISM1.AS1","royalblue"
"3180","PPARG","grey"
"3181","LGI2","grey"
"3182","BMS1P22","grey"
"3183","C11orf96","grey"
"3184","LOC105372833","greenyellow"
"3185","MT3","greenyellow"
"3186","PADI3","lightcyan"
"3187","ARMC4P1","royalblue"
"3188","CACNA1B","grey"
"3189","LIMS2","salmon"
"3190","KCNQ1OT1","grey"
"3191","CPNE5","grey"
"3192","ALDOB","grey"
"3193","TAS2R42","grey"
"3194","MEF2C.AS1","black"
"3195","SMYD1","grey"
"3196","HSPA12B","skyblue3"
"3197","ERVMER34.1","grey"
"3198","PCDHA2","grey"
"3199","SULT1C4","lightsteelblue1"
"3200","ATP1B2","darkgrey"
"3201","RS1","green"
"3202","CHRNB2","darkslateblue"
"3203","FER1L4","grey"
"3204","LOC105373562","midnightblue"
"3205","CXCL10","magenta"
"3206","H2AFB2","grey"
"3207","GSG1L","darkslateblue"
"3208","LL22NC03.63E9.3","grey"
"3209","RFPL2","lightcyan"
"3210","SPATA32","grey"
"3211","ADAMTS9","grey"
"3212","PXT1","navajowhite2"
"3213","ROPN1L","yellow"
"3214","GPC4","salmon4"
"3215","CCDC80","grey"
"3216","PDZK1IP1","skyblue3"
"3217","NPNT","grey"
"3218","A1CF","grey"
"3219","PTCSC1","grey"
"3220","TAT","grey"
"3221","P2RY6","yellow"
"3222","GHRL","grey"
"3223","PLA2G4C","lightyellow"
"3224","MMP15","skyblue3"
"3225","RB1","grey"
"3226","TGFB1I1","greenyellow"
"3227","GRIN1","grey"
"3228","PSORS1C1","grey"
"3229","CD4","grey"
"3230","KIF17","grey"
"3231","PDE4C","grey"
"3232","PEG10","grey"
"3233","SLCO3A1","grey"
"3234","MGAT4EP","yellow"
"3235","SLC24A4","grey"
"3236","DUOX1","grey"
"3237","HLA.DOB","grey"
"3238","NFAM1","grey"
"3239","LOC102723753","grey"
"3240","SFRP1","green"
"3241","SNX20","grey"
"3242","PAPOLB","darkslateblue"
"3243","C19orf38","grey"
"3244","LCTL","royalblue"
"3245","CCDC170","grey"
"3246","STAG3","grey"
"3247","GJB3","grey"
"3248","CYP2E1","pink"
"3249","SEPT4","grey"
"3250","SPX","grey"
"3251","SUSD3","darkslateblue"
"3252","PAMR1","grey"
"3253","RASSF9","grey"
"3254","LOC101926963","grey"
"3255","ZNF192P1","grey"
"3256","FCGBP","grey"
"3257","ISM1","darkgrey"
"3258","CCDC36","grey"
"3259","CH25H","honeydew1"
"3260","FAM180B","grey"
"3261","FAM83A.AS1","lightcyan"
"3262","HRASLS2","darkslateblue"
"3263","LINC01615","grey"
"3264","NUDT10","plum2"
"3265","XKR6","grey"
"3266","LYPD6B","green"
"3267","SHF","bisque4"
"3268","ACOXL","darkslateblue"
"3269","CATSPERE","darkslateblue"
"3270","ERICH2","grey"
"3271","PTPRB","honeydew1"
"3272","DOK7","darkslateblue"
"3273","MAATS1","grey"
"3274","RNF103.CHMP3","grey"
"3275","NAT16","grey"
"3276","TCHHL1","grey"
"3277","PTAFR","honeydew1"
"3278","C2orf72","grey"
"3279","TMIE","grey"
"3280","ALDH1A1","grey"
"3281","PPM1N","grey"
"3282","OTOGL","grey"
"3283","ARHGEF6","green"
"3284","LINC01544","grey"
"3285","PRICKLE1","green"
"3286","SLC25A2","grey"
"3287","SPON2","orange"
"3288","ZNF474","grey"
"3289","RNF165","green"
"3290","TM4SF20","grey"
"3291","WHAMMP2","grey"
"3292","SAMD13","grey"
"3293","CRYBG2","darkslateblue"
"3294","SLC2A5","grey"
"3295","PPP1R42","grey"
"3296","RARRES1","grey"
"3297","UBE2L6","magenta"
"3298","TMEM171","grey"
"3299","LOC105371267","darkmagenta"
"3300","CSGALNACT1","grey"
"3301","COLEC10","grey"
"3302","CD28","greenyellow"
"3303","RUNX1T1","grey"
"3304","TCTE1","grey"
"3305","CDHR3","royalblue"
"3306","SCN9A","grey"
"3307","TM7SF2","darkslateblue"
"3308","GOLGA2P6","grey"
"3309","HLA.DQA2","grey"
"3310","TREML2","darkslateblue"
"3311","FOSL1","grey"
"3312","SCART1","grey"
"3313","RGS9BP","grey"
"3314","ACE","grey"
"3315","PTGES","pink"
"3316","MTMR7","cyan"
"3317","FAM173A","darkslateblue"
"3318","RAET1K","grey"
"3319","SOWAHB","pink"
"3320","RAB42","black"
"3321","LOC101927322","grey"
"3322","FLT3LG","darkslateblue"
"3323","LOC729652","grey"
"3324","CABP4","grey"
"3325","MN1","lightgreen"
"3326","SLC22A31","greenyellow"
"3327","SCN4B","plum2"
"3328","NAT1","yellow"
"3329","LINC00506","paleturquoise"
"3330","ST6GALNAC4","darkolivegreen"
"3331","TMEM191B","darkslateblue"
"3332","LINC00598","grey"
"3333","PATE3","grey"
"3334","RGS2","grey"
"3335","DLEU7.AS1","grey"
"3336","FOXD4","grey"
"3337","LOXL2","salmon"
"3338","SOX7","salmon4"
"3339","TMEM59L","skyblue"
"3340","SPATC1L","grey"
"3341","COL6A2","salmon"
"3342","DYDC2","grey"
"3343","LOC101928266","lightyellow"
"3344","MXRA8","darkslateblue"
"3345","BHLHA15","grey"
"3346","LRRC46","darkslateblue"
"3347","NEBL.AS1","darkslateblue"
"3348","MTMR9LP","grey"
"3349","NTN5","grey"
"3350","TOB2P1","grey"
"3351","GOLGA8M","darkslateblue"
"3352","ANXA1","grey"
"3353","CDA","darkslateblue"
"3354","MSX1","darkslateblue"
"3355","LOC221946","grey"
"3356","VSIG10L","skyblue3"
"3357","HNRNPA1P33","lavenderblush3"
"3358","PSD2","grey"
"3359","LOC388436","grey"
"3360","LOC79999","grey"
"3361","LOC100130476","grey"
"3362","C16orf96","grey"
"3363","FAM226A","grey"
"3364","FAM226B","grey"
"3365","ASIC4","darkslateblue"
"3366","MAST4.AS1","green"
"3367","OR1L8","grey"
"3368","PLAC9","greenyellow"
"3369","BAALC","grey"
"3370","TMEM238","darkslateblue"
"3371","ANXA9","grey"
"3372","LOC105369486","grey"
"3373","TAS2R40","royalblue"
"3374","ZDHHC15","grey"
"3375","DDC","grey"
"3376","HIC1","grey"
"3377","SLC7A11","grey"
"3378","LOC101927318","grey"
"3379","SH2D3C","grey"
"3380","MAGED4","darkred"
"3381","MAGED4B","darkred"
"3382","CKMT1A","grey"
"3383","ANKRD37","darkslateblue"
"3384","FGF1","grey"
"3385","LRRC24","grey"
"3386","LIF","salmon4"
"3387","IRF7","magenta"
"3388","LEXM","grey"
"3389","TECTA","grey"
"3390","LOC101929072","grey"
"3391","LUARIS","grey"
"3392","SZT2.AS1","grey"
"3393","KRT9","grey"
"3394","CCR9","grey"
"3395","IL18","grey"
"3396","DNAAF1","grey"
"3397","ELOVL3","grey"
"3398","HRH2","grey"
"3399","ISL2","grey"
"3400","KCNQ5.IT1","grey"
"3401","LINC02453","grey"
"3402","LOC101928837","grey"
"3403","TMPRSS11E","pink"
"3404","VN1R5","grey"
"3405","LOC100128164","grey"
"3406","HECW1","grey"
"3407","ENPP3","grey"
"3408","PDGFRL","grey"
"3409","BCL2L14","grey"
"3410","CTF1","grey"
"3411","DLGAP3","grey"
"3412","GPD1","thistle1"
"3413","GLIS3","grey"
"3414","FSBP","darkmagenta"
"3415","TARID","grey"
"3416","MACC1","grey"
"3417","TRHR","royalblue"
"3418","DNAH6","brown4"
"3419","LINC00184","grey"
"3420","GDF7","grey"
"3421","RASL11B","grey"
"3422","YBX2","grey"
"3423","ST8SIA5","lightcyan"
"3424","BRWD1.AS1","pink"
"3425","IL9R","darkslateblue"
"3426","LINC01605","brown4"
"3427","CRHR2","grey"
"3428","LRRC4C","grey"
"3429","LOC102546294","grey"
"3430","MPP7","grey"
"3431","SUSD5","grey"
"3432","ODF3B","darkslateblue"
"3433","ROPN1","green"
"3434","GNB3","lightyellow"
"3435","KCNG1","grey"
"3436","PRSS45","darkturquoise"
"3437","LINC01354","grey"
"3438","PCDHGA3","violet"
"3439","SULT1A2","yellow"
"3440","BANK1","grey"
"3441","CAMK1G","grey"
"3442","CDH20","grey"
"3443","FBLL1","greenyellow"
"3444","FPR3","pink"
"3445","GLDN","darkorange2"
"3446","LINC00327","lightyellow"
"3447","LINC01567","grey"
"3448","MMP13","grey"
"3449","ODF3L1","grey"
"3450","ZBBX","grey"
"3451","SNAI1","grey"
"3452","SOX15","grey"
"3453","LOC283194","grey"
"3454","LOC102723701","grey"
"3455","TCHH","lightcyan"
"3456","FEZ1","darkslateblue"
"3457","AXL","grey"
"3458","VIM","green"
"3459","LINC00592","darkslateblue"
"3460","LAMB1","yellow"
"3461","LOC101928161","grey"
"3462","PLEKHF1","darkslateblue"
"3463","CDSN","darkslateblue"
"3464","UPK3B","darkslateblue"
"3465","NOS1","grey"
"3466","BCO1","grey"
"3467","ANKRD18CP","grey"
"3468","ANXA2P1","darkslateblue"
"3469","IFITM10","darkslateblue"
"3470","GRM2","grey"
"3471","LRRN3","brown4"
"3472","TMCC3","grey"
"3473","PMP22","green"
"3474","RYR1","paleturquoise"
"3475","C17orf47","darkslateblue"
"3476","ADGRF1","grey"
"3477","GJB4","grey"
"3478","TMEM61","darkslateblue"
"3479","PNMA8A","lightsteelblue1"
"3480","ADGRL2","darkslateblue"
"3481","ADAMTSL2","grey"
"3482","ADRA1A","grey"
"3483","CNGB3","grey"
"3484","FAM110D","grey"
"3485","HOGA1","yellow"
"3486","LINC01087","grey"
"3487","LOC440700","grey"
"3488","LOC645485","grey"
"3489","MUC13","darkmagenta"
"3490","OR4F21","grey"
"3491","PNLDC1","grey"
"3492","TMC3","grey"
"3493","USP17L2","palevioletred3"
"3494","LOC101929295","skyblue"
"3495","PYGM","grey"
"3496","CCDC89","grey"
"3497","GALNT14","grey"
"3498","DAND5","grey"
"3499","NCEH1","lavenderblush3"
"3500","NPC1L1","grey"
"3501","MIR497HG","greenyellow"
"3502","XAF1","magenta"
"3503","LHFPL1","grey"
"3504","RNF152","grey"
"3505","LOC100130111","grey"
"3506","CTSS","grey"
"3507","LINC00116","darkslateblue"
"3508","LOC102723769","grey"
"3509","GPR160","orangered4"
"3510","LIX1L","grey"
"3511","LOC101929626","grey"
"3512","LINC02044","grey"
"3513","UXT.AS1","grey"
"3514","RASIP1","darkolivegreen"
"3515","LOC101928510","darkslateblue"
"3516","GOLGA8R","grey"
"3517","HPN.AS1","grey"
"3518","PAG1","royalblue"
"3519","TRANK1","magenta"
"3520","SLAMF8","grey"
"3521","RIPPLY3","darkslateblue"
"3522","SAT1","grey"
"3523","LINC00637","grey"
"3524","ATP10B","grey"
"3525","TACR1","magenta"
"3526","CDRT15P1","grey"
"3527","DOCK3","grey"
"3528","GEM","black"
"3529","TMEM163","grey"
"3530","NUDT7","salmon4"
"3531","PLAC8","grey"
"3532","SLC5A11","grey"
"3533","FMR1.AS1","royalblue"
"3534","LINC01545","grey"
"3535","PDGFB","midnightblue"
"3536","LYZ","grey"
"3537","LINC01756","grey"
"3538","FAM95B1","darkorange2"
"3539","ITPKB.IT1","palevioletred3"
"3540","LOC105379252","darkorange2"
"3541","SMOC1","grey"
"3542","MEIS1.AS2","grey"
"3543","BATF3","grey"
"3544","LOC100506885","skyblue"
"3545","TCF24","grey"
"3546","FAM187A","grey"
"3547","GDAP1L1","grey"
"3548","UPK2","skyblue3"
"3549","TNFAIP6","lightgreen"
"3550","FAM83E","yellow"
"3551","GPC5","grey"
"3552","S100A3","darkslateblue"
"3553","SGPP2","grey"
"3554","LOC100287036","darkslateblue"
"3555","SMIM19","magenta"
"3556","ADAP2","darkturquoise"
"3557","ACTG1P4","darkslateblue"
"3558","UCN2","grey"
"3559","LBX2","darkslateblue"
"3560","PLEKHA4","grey"
"3561","XDH","grey"
"3562","ART4","grey"
"3563","FLJ16779","midnightblue"
"3564","LKAAEAR1","darkslateblue"
"3565","LOC101927070","grey"
"3566","APOC1","greenyellow"
"3567","CFAP58","grey"
"3568","AMIGO2","lightgreen"
"3569","EFR3B","grey"
"3570","CLSTN2","grey"
"3571","NHSL2","maroon"
"3572","ELAVL2","grey"
"3573","NPY6R","grey"
"3574","SPRY4","grey"
"3575","EWSAT1","grey"
"3576","TRPV4","bisque4"
"3577","OLAH","grey"
"3578","ZNF571.AS1","grey"
"3579","GREB1","grey"
"3580","LPAR3","grey"
"3581","DRC3","grey"
"3582","FYN","green"
"3583","NKX3.1","grey"
"3584","SORL1","grey"
"3585","NDRG1","grey"
"3586","GLIS2","lightcyan1"
"3587","MALL","grey"
"3588","LOC101928489","darkseagreen4"
"3589","HIST1H2BM","grey"
"3590","PRR34","grey"
"3591","GPSM3","darkslateblue"
"3592","TMC4","darkslateblue"
"3593","RNF150","black"
"3594","NBEA","grey"
"3595","EVPLL","grey"
"3596","C10orf10","grey"
"3597","CACNA2D3","grey"
"3598","GLRA3","violet"
"3599","IGSF9B","greenyellow"
"3600","LINC00940","darkslateblue"
"3601","PPP1R36","grey"
"3602","BRSK2","grey"
"3603","DRC1","darkolivegreen"
"3604","MYRF","lightcyan1"
"3605","CCDC88B","darkslateblue"
"3606","DAAM2","pink"
"3607","KIRREL3","black"
"3608","FAM43A","grey"
"3609","CLU","violet"
"3610","MDGA2","grey"
"3611","GALNT16","grey"
"3612","KCNK2","grey"
"3613","LINC00565","grey"
"3614","AQP7P1","grey"
"3615","GRM6","darkslateblue"
"3616","PTK6","darkslateblue"
"3617","CPPED1","grey"
"3618","HCLS1","grey"
"3619","LOC101927557","midnightblue"
"3620","HSF5","grey"
"3621","DUSP10","grey"
"3622","HIPK4","grey"
"3623","L3MBTL4.AS1","darkslateblue"
"3624","LOC101927623","grey"
"3625","SLCO4A1.AS1","greenyellow"
"3626","SOWAHD","darkslateblue"
"3627","CAMP","grey"
"3628","MIR210HG","floralwhite"
"3629","VASN","skyblue3"
"3630","TIAM2","plum1"
"3631","ANKRD18B","grey"
"3632","NPDC1","darkslateblue"
"3633","PEX5L","brown4"
"3634","ADORA2A","magenta"
"3635","PA2G4P4","brown4"
"3636","ETS1","royalblue"
"3637","CTSE","grey"
"3638","FAM240A","grey"
"3639","FAM26E","grey"
"3640","FOXC2","grey"
"3641","GPR45","grey"
"3642","KISS1R","greenyellow"
"3643","LINC01658","grey"
"3644","LOC101928583","cyan"
"3645","MYBPH","grey"
"3646","OPRM1","ivory"
"3647","SLC39A12","grey"
"3648","YWHAEP1","grey"
"3649","NPAS3","green"
"3650","KRT87P","grey"
"3651","FRGCA","grey"
"3652","LOC106780825","grey"
"3653","IDO1","honeydew1"
"3654","MBOAT4","grey"
"3655","GLT8D2","darkmagenta"
"3656","ASGR1","greenyellow"
"3657","APBA2","pink"
"3658","CSF3R","grey"
"3659","TMEM52","darkslateblue"
"3660","TPTE2P6","midnightblue"
"3661","SCN8A","grey"
"3662","LOC101927296","grey"
"3663","LOC100507346","darkslateblue"
"3664","PIWIL2","grey"
"3665","KITLG","grey"
"3666","SHC2","grey"
"3667","GALNT12","darkgreen"
"3668","LINC01279","grey"
"3669","FAM57B","grey"
"3670","STEAP1","grey"
"3671","SPHK1","grey"
"3672","CPNE8","darkslateblue"
"3673","FLJ42969","grey"
"3674","DMKN","darkslateblue"
"3675","KCNN2","grey"
"3676","OR1J4","grey"
"3677","COL16A1","grey"
"3678","ANKRD22","green"
"3679","FOXD4L3","grey"
"3680","LINC01970","grey"
"3681","RUNDC3A","grey"
"3682","NDUFS7","darkslateblue"
"3683","SLC7A8","yellow"
"3684","NBL1","darkslateblue"
"3685","ABCG4","grey"
"3686","CD247","grey"
"3687","CYP19A1","grey"
"3688","DISP3","grey"
"3689","GRM1","grey"
"3690","LOC102724301","grey"
"3691","LRG1","green"
"3692","MROH9","honeydew1"
"3693","SDS","grey"
"3694","GOLGA6C","grey"
"3695","TRPM6","grey"
"3696","ARHGEF38","yellow"
"3697","PHLDB2","grey"
"3698","ZNF890P","grey"
"3699","SLC22A18AS","brown4"
"3700","LINC01238","grey"
"3701","CCDC85A","grey"
"3702","CORO6","lightyellow"
"3703","EML2.AS1","royalblue"
"3704","WASF3","green"
"3705","ARHGEF26.AS1","grey"
"3706","COL18A1","greenyellow"
"3707","C1orf21","darkslateblue"
"3708","LOC441455","grey"
"3709","OR2B2","grey"
"3710","PCDHA4","grey"
"3711","LOC100506797","cyan"
"3712","LINC00032","grey"
"3713","CDK15","grey"
"3714","ETDA","grey"
"3715","FAM46D","grey"
"3716","FMO3","grey"
"3717","LINC01443","grey"
"3718","LOC101929882","grey"
"3719","RAET1E.AS1","grey"
"3720","SIAH3","grey"
"3721","SULT1C2","grey"
"3722","TEK","grey"
"3723","GLIPR2","green"
"3724","RAB40A","grey"
"3725","PRSS50","grey"
"3726","LINC00240","grey"
"3727","CCDC177","grey"
"3728","IQSEC3","darkgrey"
"3729","LINC00636","grey"
"3730","LOC101927914","grey"
"3731","LOC101929753","grey"
"3732","ZNF341.AS1","grey"
"3733","REREP3","grey"
"3734","EMP1","grey"
"3735","BRSK1","green"
"3736","RABAC1","darkslateblue"
"3737","MAPT","grey"
"3738","RASSF10","grey"
"3739","EPHX4","grey"
"3740","BOC","salmon"
